,cellID,t_predominant,geometry
15,2677,Green_Urban,"POLYGON ((2.154905642389636 41.41681376968986, 2.154905642389636 41.41816107947045, 2.156702272957875 41.41816107947045, 2.156702272957875 41.41681376968986, 2.154905642389636 41.41681376968986))"
16,2776,HD,"POLYGON ((2.156702272957875 41.42624435122566, 2.156702272957875 41.42759146536193, 2.158498903526114 41.42759146536193, 2.158498903526114 41.42624435122566, 2.156702272957875 41.42624435122566))"
17,1095,MD,"POLYGON ((2.122566292161333 41.40603428531196, 2.122566292161333 41.40738181867616, 2.124362922729572 41.40738181867616, 2.124362922729572 41.40603428531196, 2.122566292161333 41.40603428531196))"
18,2744,HD,"POLYGON ((2.156702272957875 41.38312194233394, 2.156702272957875 41.384469950778, 2.158498903526114 41.384469950778, 2.158498903526114 41.38312194233394, 2.156702272957875 41.38312194233394))"
19,3779,Transport,"POLYGON ((2.178261839776744 41.35885301201427, 2.178261839776744 41.36020152343151, 2.180058470344983 41.36020152343151, 2.180058470344983 41.35885301201427, 2.178261839776744 41.35885301201427))"
20,3829,HD,"POLYGON ((2.178261839776744 41.43163264007098, 2.178261839776744 41.43297964240687, 2.180058470344983 41.43297964240687, 2.180058470344983 41.43163264007098, 2.178261839776744 41.43163264007098))"
21,4638,MD,"POLYGON ((2.199821406595612 41.42220284111941, 2.199821406595612 41.42355003910423, 2.201618037163851 41.42355003910423, 2.201618037163851 41.42220284111941, 2.199821406595612 41.42220284111941))"
22,1736,HD,"POLYGON ((2.136939336707246 41.41007680156227, 2.136939336707246 41.41142425108384, 2.138735967275485 41.41142425108384, 2.138735967275485 41.41007680156227, 2.136939336707246 41.41007680156227))"
23,2762,HD,"POLYGON ((2.156702272957875 41.40738181867616, 2.156702272957875 41.40872932409298, 2.158498903526114 41.40872932409298, 2.158498903526114 41.40738181867616, 2.156702272957875 41.40738181867616))"
24,749,HD,"POLYGON ((2.111786508751899 41.38581793127754, 2.111786508751899 41.38716588383236, 2.113583139320138 41.38716588383236, 2.113583139320138 41.38581793127754, 2.111786508751899 41.38581793127754))"
25,2950,HD,"POLYGON ((2.160295534094353 41.41546643196073, 2.160295534094353 41.41681376968986, 2.162092164662592 41.41681376968986, 2.162092164662592 41.41546643196073, 2.160295534094353 41.41546643196073))"
26,4543,Industrial,"POLYGON ((2.196228145459134 41.43567356322696, 2.196228145459134 41.43702048171083, 2.198024776027373 41.43702048171083, 2.198024776027373 41.43567356322696, 2.196228145459134 41.43567356322696))"
27,3834,HD,"POLYGON ((2.178261839776744 41.4383673722437, 2.178261839776744 41.43971423482541, 2.180058470344983 41.43971423482541, 2.180058470344983 41.4383673722437, 2.178261839776744 41.4383673722437))"
28,3851,HD,"POLYGON ((2.178261839776744 41.46126023464054, 2.178261839776744 41.46260662202738, 2.180058470344983 41.46260662202738, 2.180058470344983 41.46126023464054, 2.178261839776744 41.46126023464054))"
29,1222,MD,"POLYGON ((2.126159553297811 41.40738181867616, 2.126159553297811 41.40872932409298, 2.127956183866051 41.40872932409298, 2.127956183866051 41.40738181867616, 2.126159553297811 41.40738181867616))"
30,3085,HD,"POLYGON ((2.163888795230831 41.37368510079224, 2.163888795230831 41.37503330484345, 2.16568542579907 41.37503330484345, 2.16568542579907 41.37368510079224, 2.163888795230831 41.37368510079224))"
31,2099,HD,"POLYGON ((2.144125858980202 41.38312194233394, 2.144125858980202 41.384469950778, 2.145922489548441 41.384469950778, 2.145922489548441 41.38312194233394, 2.144125858980202 41.38312194233394))"
32,3543,HD,"POLYGON ((2.172871948072027 41.37638148095127, 2.172871948072027 41.37772962911555, 2.174668578640266 41.37772962911555, 2.174668578640266 41.37638148095127, 2.172871948072027 41.37638148095127))"
33,3890,HD,"POLYGON ((2.180058470344983 41.40603428531196, 2.180058470344983 41.40738181867616, 2.181855100913222 41.40738181867616, 2.181855100913222 41.40603428531196, 2.180058470344983 41.40603428531196))"
34,2095,HD,"POLYGON ((2.144125858980202 41.37772962911555, 2.144125858980202 41.37907774933613, 2.145922489548441 41.37907774933613, 2.145922489548441 41.37772962911555, 2.144125858980202 41.37772962911555))"
35,4635,HD,"POLYGON ((2.199821406595612 41.41816107947045, 2.199821406595612 41.41950836130235, 2.201618037163851 41.41950836130235, 2.201618037163851 41.41816107947045, 2.199821406595612 41.41816107947045))"
36,2636,Green_Urban,"POLYGON ((2.154905642389636 41.36155000690724, 2.154905642389636 41.36289846244127, 2.156702272957875 41.36289846244127, 2.156702272957875 41.36155000690724, 2.154905642389636 41.36155000690724))"
37,2290,Industrial,"POLYGON ((2.14771912011668 41.38716588383236, 2.14771912011668 41.3885138084423, 2.149515750684919 41.3885138084423, 2.149515750684919 41.38716588383236, 2.14771912011668 41.38716588383236))"
38,3792,HD,"POLYGON ((2.178261839776744 41.38177390594549, 2.178261839776744 41.38312194233394, 2.180058470344983 41.38312194233394, 2.180058470344983 41.38177390594549, 2.178261839776744 41.38177390594549))"
39,4532,Industrial,"POLYGON ((2.196228145459134 41.42085561518539, 2.196228145459134 41.42220284111941, 2.198024776027373 41.42220284111941, 2.198024776027373 41.42085561518539, 2.196228145459134 41.42085561518539))"
40,3459,HD,"POLYGON ((2.171075317503787 41.384469950778, 2.171075317503787 41.38581793127754, 2.172871948072027 41.38581793127754, 2.172871948072027 41.384469950778, 2.171075317503787 41.384469950778))"
41,3714,HD,"POLYGON ((2.176465209208505 41.38177390594549, 2.176465209208505 41.38312194233394, 2.178261839776744 41.38312194233394, 2.178261839776744 41.38177390594549, 2.176465209208505 41.38177390594549))"
42,2577,HD,"POLYGON ((2.153109011821397 41.40468672400057, 2.153109011821397 41.40603428531196, 2.154905642389636 41.40603428531196, 2.154905642389636 41.40468672400057, 2.153109011821397 41.40468672400057))"
43,1298,Forests,"POLYGON ((2.127956183866051 41.41816107947045, 2.127956183866051 41.41950836130235, 2.12975281443429 41.41950836130235, 2.12975281443429 41.41816107947045, 2.127956183866051 41.41816107947045))"
44,3025,HD,"POLYGON ((2.162092164662592 41.40199151753683, 2.162092164662592 41.40333913474213, 2.163888795230831 41.40333913474213, 2.163888795230831 41.40199151753683, 2.162092164662592 41.40199151753683))"
45,4303,HD,"POLYGON ((2.189041623186178 41.43567356322696, 2.189041623186178 41.43702048171083, 2.190838253754417 41.43702048171083, 2.190838253754417 41.43567356322696, 2.189041623186178 41.43567356322696))"
46,2751,HD,"POLYGON ((2.156702272957875 41.39255741460119, 2.156702272957875 41.39390522742995, 2.158498903526114 41.39390522742995, 2.158498903526114 41.39255741460119, 2.156702272957875 41.39255741460119))"
47,2837,HD,"POLYGON ((2.158498903526114 41.384469950778, 2.158498903526114 41.38581793127754, 2.160295534094353 41.38581793127754, 2.160295534094353 41.384469950778, 2.158498903526114 41.384469950778))"
48,3674,HD,"POLYGON ((2.174668578640266 41.4383673722437, 2.174668578640266 41.43971423482541, 2.176465209208505 41.43971423482541, 2.176465209208505 41.4383673722437, 2.174668578640266 41.4383673722437))"
49,1361,HD,"POLYGON ((2.12975281443429 41.39929619928626, 2.12975281443429 41.40064387238482, 2.131549445002528 41.40064387238482, 2.131549445002528 41.39929619928626, 2.12975281443429 41.39929619928626))"
50,2229,HD,"POLYGON ((2.145922489548441 41.43028560978475, 2.145922489548441 41.43163264007098, 2.14771912011668 41.43163264007098, 2.14771912011668 41.43028560978475, 2.145922489548441 41.43028560978475))"
51,3340,Transport,"POLYGON ((2.169278686935548 41.35885301201427, 2.169278686935548 41.36020152343151, 2.171075317503787 41.36020152343151, 2.171075317503787 41.35885301201427, 2.169278686935548 41.35885301201427))"
52,1686,Industrial,"POLYGON ((2.136939336707246 41.34266869562908, 2.136939336707246 41.34401754233156, 2.138735967275485 41.34401754233156, 2.138735967275485 41.34266869562908, 2.136939336707246 41.34266869562908))"
53,2855,HD,"POLYGON ((2.158498903526114 41.40872932409298, 2.158498903526114 41.41007680156227, 2.160295534094353 41.41007680156227, 2.160295534094353 41.40872932409298, 2.158498903526114 41.40872932409298))"
54,1276,Transport,"POLYGON ((2.127956183866051 41.3885138084423, 2.127956183866051 41.38986170510719, 2.12975281443429 41.38986170510719, 2.12975281443429 41.3885138084423, 2.127956183866051 41.3885138084423))"
55,4294,HD,"POLYGON ((2.189041623186178 41.42355003910423, 2.189041623186178 41.42489720913971, 2.190838253754417 41.42489720913971, 2.190838253754417 41.42355003910423, 2.189041623186178 41.42355003910423))"
56,2924,HD,"POLYGON ((2.160295534094353 41.38042584161283, 2.160295534094353 41.38177390594549, 2.162092164662592 41.38177390594549, 2.162092164662592 41.38042584161283, 2.160295534094353 41.38042584161283))"
57,2647,HD,"POLYGON ((2.154905642389636 41.37638148095127, 2.154905642389636 41.37772962911555, 2.156702272957875 41.37772962911555, 2.156702272957875 41.37638148095127, 2.154905642389636 41.37638148095127))"
58,4215,HD,"POLYGON ((2.187244992617939 41.41816107947045, 2.187244992617939 41.41950836130235, 2.189041623186178 41.41950836130235, 2.189041623186178 41.41816107947045, 2.187244992617939 41.41816107947045))"
59,3179,HD,"POLYGON ((2.16568542579907 41.38581793127754, 2.16568542579907 41.38716588383236, 2.16748205636731 41.38716588383236, 2.16748205636731 41.38581793127754, 2.16568542579907 41.38581793127754))"
60,1438,HD,"POLYGON ((2.131549445002528 41.38716588383236, 2.131549445002528 41.3885138084423, 2.133346075570768 41.3885138084423, 2.133346075570768 41.38716588383236, 2.131549445002528 41.38716588383236))"
61,3138,Agri,"POLYGON ((2.163888795230831 41.4451014056373, 2.163888795230831 41.44644812846072, 2.16568542579907 41.44644812846072, 2.16568542579907 41.4451014056373, 2.163888795230831 41.4451014056373))"
62,2479,HD,"POLYGON ((2.151312381253158 41.39390522742995, 2.151312381253158 41.39525301231302, 2.153109011821397 41.39525301231302, 2.153109011821397 41.39390522742995, 2.151312381253158 41.39390522742995))"
63,2566,HD,"POLYGON ((2.153109011821397 41.38986170510719, 2.153109011821397 41.39120957382688, 2.154905642389636 41.39120957382688, 2.154905642389636 41.38986170510719, 2.153109011821397 41.38986170510719))"
64,4119,Industrial,"POLYGON ((2.1854483620497 41.39525301231302, 2.1854483620497 41.39660076925019, 2.187244992617939 41.39660076925019, 2.187244992617939 41.39525301231302, 2.1854483620497 41.39525301231302))"
65,4391,Industrial,"POLYGON ((2.192634884322656 41.38312194233394, 2.192634884322656 41.384469950778, 2.194431514890895 41.384469950778, 2.194431514890895 41.38312194233394, 2.192634884322656 41.38312194233394))"
66,4077,Industrial,"POLYGON ((2.183651731481461 41.45048812921745, 2.183651731481461 41.45183474023128, 2.1854483620497 41.45183474023128, 2.1854483620497 41.45048812921745, 2.183651731481461 41.45048812921745))"
67,3083,HD,"POLYGON ((2.163888795230831 41.37098860886039, 2.163888795230831 41.37233686879783, 2.16568542579907 41.37233686879783, 2.16568542579907 41.37098860886039, 2.163888795230831 41.37098860886039))"
68,3278,HD,"POLYGON ((2.16748205636731 41.40603428531196, 2.16748205636731 41.40738181867616, 2.169278686935548 41.40738181867616, 2.169278686935548 41.40603428531196, 2.16748205636731 41.40603428531196))"
69,3052,Green_Urban,"POLYGON ((2.162092164662592 41.4383673722437, 2.162092164662592 41.43971423482541, 2.163888795230831 41.43971423482541, 2.163888795230831 41.4383673722437, 2.162092164662592 41.4383673722437))"
70,3299,HD,"POLYGON ((2.16748205636731 41.43432661679226, 2.16748205636731 41.43567356322696, 2.169278686935548 41.43567356322696, 2.169278686935548 41.43432661679226, 2.16748205636731 41.43432661679226))"
71,1742,HD,"POLYGON ((2.136939336707246 41.41816107947045, 2.136939336707246 41.41950836130235, 2.138735967275485 41.41950836130235, 2.138735967275485 41.41816107947045, 2.136939336707246 41.41816107947045))"
72,3919,Sports,"POLYGON ((2.180058470344983 41.4451014056373, 2.180058470344983 41.44644812846072, 2.181855100913222 41.44644812846072, 2.181855100913222 41.4451014056373, 2.180058470344983 41.4451014056373))"
73,863,LD,"POLYGON ((2.115379769888377 41.39390522742995, 2.115379769888377 41.39525301231302, 2.117176400456616 41.39525301231302, 2.117176400456616 41.39390522742995, 2.115379769888377 41.39390522742995))"
74,2274,Sports,"POLYGON ((2.14771912011668 41.36559528968356, 2.14771912011668 41.3669436613915, 2.149515750684919 41.3669436613915, 2.149515750684919 41.36559528968356, 2.14771912011668 41.36559528968356))"
75,3738,HD,"POLYGON ((2.176465209208505 41.41411906628325, 2.176465209208505 41.41546643196073, 2.178261839776744 41.41546643196073, 2.178261839776744 41.41411906628325, 2.176465209208505 41.41411906628325))"
76,4699,Industrial,"POLYGON ((2.201618037163851 41.43702048171083, 2.201618037163851 41.4383673722437, 2.20341466773209 41.4383673722437, 2.20341466773209 41.43702048171083, 2.201618037163851 41.43702048171083))"
77,2668,HD,"POLYGON ((2.154905642389636 41.40468672400057, 2.154905642389636 41.40603428531196, 2.156702272957875 41.40603428531196, 2.156702272957875 41.40468672400057, 2.154905642389636 41.40468672400057))"
78,3386,HD,"POLYGON ((2.169278686935548 41.42085561518539, 2.169278686935548 41.42220284111941, 2.171075317503787 41.42220284111941, 2.171075317503787 41.42085561518539, 2.169278686935548 41.42085561518539))"
79,4347,HD,"POLYGON ((2.190838253754417 41.40603428531196, 2.190838253754417 41.40738181867616, 2.192634884322656 41.40738181867616, 2.192634884322656 41.40603428531196, 2.190838253754417 41.40603428531196))"
80,849,HD,"POLYGON ((2.115379769888377 41.37503330484345, 2.115379769888377 41.37638148095127, 2.117176400456616 41.37638148095127, 2.117176400456616 41.37503330484345, 2.115379769888377 41.37503330484345))"
81,1425,Transport,"POLYGON ((2.131549445002528 41.36964032098007, 2.131549445002528 41.37098860886039, 2.133346075570768 41.37098860886039, 2.133346075570768 41.36964032098007, 2.131549445002528 41.36964032098007))"
82,689,Sports,"POLYGON ((2.10998987818366 41.37638148095127, 2.10998987818366 41.37772962911555, 2.111786508751899 41.37772962911555, 2.111786508751899 41.37638148095127, 2.10998987818366 41.37638148095127))"
83,4450,Industrial,"POLYGON ((2.194431514890895 41.38581793127754, 2.194431514890895 41.38716588383236, 2.196228145459134 41.38716588383236, 2.196228145459134 41.38581793127754, 2.194431514890895 41.38581793127754))"
84,3170,HD,"POLYGON ((2.16568542579907 41.37368510079224, 2.16568542579907 41.37503330484345, 2.16748205636731 41.37503330484345, 2.16748205636731 41.37368510079224, 2.16568542579907 41.37368510079224))"
85,4591,Industrial,"POLYGON ((2.198024776027373 41.42893855154835, 2.198024776027373 41.43028560978475, 2.199821406595612 41.43028560978475, 2.199821406595612 41.42893855154835, 2.198024776027373 41.42893855154835))"
86,4035,Green_Urban,"POLYGON ((2.183651731481461 41.39390522742995, 2.183651731481461 41.39525301231302, 2.1854483620497 41.39525301231302, 2.1854483620497 41.39390522742995, 2.183651731481461 41.39390522742995))"
87,3989,Sports,"POLYGON ((2.181855100913222 41.43702048171083, 2.181855100913222 41.4383673722437, 2.183651731481461 41.4383673722437, 2.183651731481461 41.43702048171083, 2.181855100913222 41.43702048171083))"
88,2534,Transport,"POLYGON ((2.153109011821397 41.34671515191785, 2.153109011821397 41.34806391480131, 2.154905642389636 41.34806391480131, 2.154905642389636 41.34671515191785, 2.153109011821397 41.34671515191785))"
89,3213,Industrial,"POLYGON ((2.16568542579907 41.43163264007098, 2.16568542579907 41.43297964240687, 2.16748205636731 41.43297964240687, 2.16748205636731 41.43163264007098, 2.16568542579907 41.43163264007098))"
90,3569,Industrial,"POLYGON ((2.172871948072027 41.41142425108384, 2.172871948072027 41.41277167265756, 2.174668578640266 41.41277167265756, 2.174668578640266 41.41142425108384, 2.172871948072027 41.41142425108384))"
91,2302,HD,"POLYGON ((2.14771912011668 41.40333913474213, 2.14771912011668 41.40468672400057, 2.149515750684919 41.40468672400057, 2.149515750684919 41.40333913474213, 2.14771912011668 41.40333913474213))"
92,425,LD,"POLYGON ((2.097413464205987 41.42220284111941, 2.097413464205987 41.42355003910423, 2.099210094774226 41.42355003910423, 2.099210094774226 41.42220284111941, 2.097413464205987 41.42220284111941))"
93,4372,HD,"POLYGON ((2.190838253754417 41.43971423482541, 2.190838253754417 41.44106106945579, 2.192634884322656 41.44106106945579, 2.192634884322656 41.43971423482541, 2.190838253754417 41.43971423482541))"
94,4356,HD,"POLYGON ((2.190838253754417 41.41816107947045, 2.190838253754417 41.41950836130235, 2.192634884322656 41.41950836130235, 2.192634884322656 41.41816107947045, 2.190838253754417 41.41816107947045))"
95,4777,Transport,"POLYGON ((2.205211298300329 41.42220284111941, 2.205211298300329 41.42355003910423, 2.207007928868569 41.42355003910423, 2.207007928868569 41.42220284111941, 2.205211298300329 41.42220284111941))"
96,4260,HD,"POLYGON ((2.189041623186178 41.37772962911555, 2.189041623186178 41.37907774933613, 2.190838253754417 41.37907774933613, 2.190838253754417 41.37772962911555, 2.189041623186178 41.37772962911555))"
97,949,Industrial,"POLYGON ((2.118973031024855 41.33187691620711, 2.118973031024855 41.33322598641958, 2.120769661593095 41.33322598641958, 2.120769661593095 41.33187691620711, 2.118973031024855 41.33187691620711))"
98,4558,Agri,"POLYGON ((2.198024776027373 41.384469950778, 2.198024776027373 41.38581793127754, 2.199821406595612 41.38581793127754, 2.199821406595612 41.384469950778, 2.198024776027373 41.384469950778))"
99,2775,HD,"POLYGON ((2.156702272957875 41.42489720913971, 2.156702272957875 41.42624435122566, 2.158498903526114 41.42624435122566, 2.158498903526114 41.42489720913971, 2.156702272957875 41.42489720913971))"
100,564,Forests,"POLYGON ((2.104599986478943 41.40468672400057, 2.104599986478943 41.40603428531196, 2.106396617047182 41.40603428531196, 2.106396617047182 41.40468672400057, 2.104599986478943 41.40468672400057))"
101,2365,Sports,"POLYGON ((2.149515750684919 41.36155000690724, 2.149515750684919 41.36289846244127, 2.151312381253158 41.36289846244127, 2.151312381253158 41.36155000690724, 2.149515750684919 41.36155000690724))"
102,4431,Transport,"POLYGON ((2.192634884322656 41.43702048171083, 2.192634884322656 41.4383673722437, 2.194431514890895 41.4383673722437, 2.194431514890895 41.43702048171083, 2.192634884322656 41.43702048171083))"
103,1645,MD,"POLYGON ((2.135142706139006 41.41411906628325, 2.135142706139006 41.41546643196073, 2.136939336707246 41.41546643196073, 2.136939336707246 41.41411906628325, 2.135142706139006 41.41411906628325))"
104,2411,HD,"POLYGON ((2.149515750684919 41.42355003910423, 2.149515750684919 41.42489720913971, 2.151312381253158 41.42489720913971, 2.151312381253158 41.42355003910423, 2.149515750684919 41.42355003910423))"
105,2506,Green_Urban,"POLYGON ((2.151312381253158 41.43028560978475, 2.151312381253158 41.43163264007098, 2.153109011821397 41.43163264007098, 2.153109011821397 41.43028560978475, 2.151312381253158 41.43028560978475))"
106,4760,HD,"POLYGON ((2.205211298300329 41.39929619928626, 2.205211298300329 41.40064387238482, 2.207007928868569 41.40064387238482, 2.207007928868569 41.39929619928626, 2.205211298300329 41.39929619928626))"
107,2471,HD,"POLYGON ((2.151312381253158 41.38312194233394, 2.151312381253158 41.384469950778, 2.153109011821397 41.384469950778, 2.153109011821397 41.38312194233394, 2.151312381253158 41.38312194233394))"
108,4210,HD,"POLYGON ((2.187244992617939 41.41142425108384, 2.187244992617939 41.41277167265756, 2.189041623186178 41.41277167265756, 2.189041623186178 41.41142425108384, 2.187244992617939 41.41142425108384))"
109,1847,Agri,"POLYGON ((2.138735967275485 41.43028560978475, 2.138735967275485 41.43163264007098, 2.140532597843724 41.43163264007098, 2.140532597843724 41.43028560978475, 2.138735967275485 41.43028560978475))"
110,4041,HD,"POLYGON ((2.183651731481461 41.40199151753683, 2.183651731481461 41.40333913474213, 2.1854483620497 41.40333913474213, 2.1854483620497 41.40199151753683, 2.183651731481461 41.40199151753683))"
111,1622,HD,"POLYGON ((2.135142706139006 41.38312194233394, 2.135142706139006 41.384469950778, 2.136939336707246 41.384469950778, 2.136939336707246 41.38312194233394, 2.135142706139006 41.38312194233394))"
112,1712,HD,"POLYGON ((2.136939336707246 41.37772962911555, 2.136939336707246 41.37907774933613, 2.138735967275485 41.37907774933613, 2.138735967275485 41.37772962911555, 2.136939336707246 41.37772962911555))"
113,1595,Transport,"POLYGON ((2.135142706139006 41.34671515191785, 2.135142706139006 41.34806391480131, 2.136939336707246 41.34806391480131, 2.136939336707246 41.34671515191785, 2.135142706139006 41.34671515191785))"
114,4033,Industrial,"POLYGON ((2.183651731481461 41.39120957382688, 2.183651731481461 41.39255741460119, 2.1854483620497 41.39255741460119, 2.1854483620497 41.39120957382688, 2.183651731481461 41.39120957382688))"
115,2060,Transport,"POLYGON ((2.144125858980202 41.33052781805664, 2.144125858980202 41.33187691620711, 2.145922489548441 41.33187691620711, 2.145922489548441 41.33052781805664, 2.144125858980202 41.33052781805664))"
116,3294,HD,"POLYGON ((2.16748205636731 41.42759146536193, 2.16748205636731 41.42893855154835, 2.169278686935548 41.42893855154835, 2.169278686935548 41.42759146536193, 2.16748205636731 41.42759146536193))"
117,2857,HD,"POLYGON ((2.158498903526114 41.41142425108384, 2.158498903526114 41.41277167265756, 2.160295534094353 41.41277167265756, 2.160295534094353 41.41142425108384, 2.158498903526114 41.41142425108384))"
118,3022,HD,"POLYGON ((2.162092164662592 41.39794849824133, 2.162092164662592 41.39929619928626, 2.163888795230831 41.39929619928626, 2.163888795230831 41.39794849824133, 2.162092164662592 41.39794849824133))"
119,3242,Transport,"POLYGON ((2.16748205636731 41.35750447265563, 2.16748205636731 41.35885301201427, 2.169278686935548 41.35885301201427, 2.169278686935548 41.35750447265563, 2.16748205636731 41.35750447265563))"
120,2366,Sports,"POLYGON ((2.149515750684919 41.36289846244127, 2.149515750684919 41.36424689003344, 2.151312381253158 41.36424689003344, 2.151312381253158 41.36289846244127, 2.149515750684919 41.36289846244127))"
121,2639,Green_Urban,"POLYGON ((2.154905642389636 41.36559528968356, 2.154905642389636 41.3669436613915, 2.156702272957875 41.3669436613915, 2.156702272957875 41.36559528968356, 2.154905642389636 41.36559528968356))"
122,2834,HD,"POLYGON ((2.158498903526114 41.38042584161283, 2.158498903526114 41.38177390594549, 2.160295534094353 41.38177390594549, 2.160295534094353 41.38042584161283, 2.158498903526114 41.38042584161283))"
123,1629,Sports,"POLYGON ((2.135142706139006 41.39255741460119, 2.135142706139006 41.39390522742995, 2.136939336707246 41.39390522742995, 2.136939336707246 41.39255741460119, 2.135142706139006 41.39255741460119))"
124,4580,HD,"POLYGON ((2.198024776027373 41.41411906628325, 2.198024776027373 41.41546643196073, 2.199821406595612 41.41546643196073, 2.199821406595612 41.41411906628325, 2.198024776027373 41.41411906628325))"
125,4120,Industrial,"POLYGON ((2.1854483620497 41.39660076925019, 2.1854483620497 41.39794849824133, 2.187244992617939 41.39794849824133, 2.187244992617939 41.39660076925019, 2.1854483620497 41.39660076925019))"
126,567,LD,"POLYGON ((2.104599986478943 41.40872932409298, 2.104599986478943 41.41007680156227, 2.106396617047182 41.41007680156227, 2.106396617047182 41.40872932409298, 2.104599986478943 41.40872932409298))"
127,655,Green_Urban,"POLYGON ((2.108193247615421 41.40064387238482, 2.108193247615421 41.40199151753683, 2.10998987818366 41.40199151753683, 2.10998987818366 41.40064387238482, 2.108193247615421 41.40064387238482))"
128,4254,Agri,"POLYGON ((2.189041623186178 41.36964032098007, 2.189041623186178 41.37098860886039, 2.190838253754417 41.37098860886039, 2.190838253754417 41.36964032098007, 2.189041623186178 41.36964032098007))"
129,3379,HD,"POLYGON ((2.169278686935548 41.41142425108384, 2.169278686935548 41.41277167265756, 2.171075317503787 41.41277167265756, 2.171075317503787 41.41142425108384, 2.169278686935548 41.41142425108384))"
130,1363,MD,"POLYGON ((2.12975281443429 41.40199151753683, 2.12975281443429 41.40333913474213, 2.131549445002528 41.40333913474213, 2.131549445002528 41.40199151753683, 2.12975281443429 41.40199151753683))"
131,2831,HD,"POLYGON ((2.158498903526114 41.37638148095127, 2.158498903526114 41.37772962911555, 2.160295534094353 41.37772962911555, 2.160295534094353 41.37638148095127, 2.158498903526114 41.37638148095127))"
132,1900,HD,"POLYGON ((2.140532597843724 41.37233686879783, 2.140532597843724 41.37368510079224, 2.142329228411963 41.37368510079224, 2.142329228411963 41.37233686879783, 2.140532597843724 41.37233686879783))"
133,403,LD,"POLYGON ((2.095616833637747 41.42355003910423, 2.095616833637747 41.42489720913971, 2.097413464205987 41.42489720913971, 2.097413464205987 41.42355003910423, 2.095616833637747 41.42355003910423))"
134,3401,LD,"POLYGON ((2.169278686935548 41.44106106945579, 2.169278686935548 41.44240787613467, 2.171075317503787 41.44240787613467, 2.171075317503787 41.44106106945579, 2.169278686935548 41.44106106945579))"
135,4183,Sports,"POLYGON ((2.187244992617939 41.37503330484345, 2.187244992617939 41.37638148095127, 2.189041623186178 41.37638148095127, 2.189041623186178 41.37503330484345, 2.187244992617939 41.37503330484345))"
