,cellID,t_predominant,geometry
12,8545,HD,"POLYGON ((2.146820804832561 41.42355003910423, 2.146820804832561 41.42422362761565, 2.14771912011668 41.42422362761565, 2.14771912011668 41.42355003910423, 2.146820804832561 41.42355003910423))"
13,13409,HD,"POLYGON ((2.171973632787907 41.38716588383236, 2.171973632787907 41.38783984963045, 2.172871948072027 41.38783984963045, 2.172871948072027 41.38716588383236, 2.171973632787907 41.38716588383236))"
14,16349,HD,"POLYGON ((2.189041623186178 41.39323132450878, 2.189041623186178 41.39390522742995, 2.189939938470297 41.39390522742995, 2.189939938470297 41.39323132450878, 2.189041623186178 41.39323132450878))"
15,6208,HD,"POLYGON ((2.136041021423126 41.37638148095127, 2.136041021423126 41.37705555852637, 2.136939336707246 41.37705555852637, 2.136939336707246 41.37638148095127, 2.136041021423126 41.37638148095127))"
16,11687,HD,"POLYGON ((2.162990479946711 41.3905356429602, 2.162990479946711 41.39120957382688, 2.163888795230831 41.39120957382688, 2.163888795230831 41.3905356429602, 2.162990479946711 41.3905356429602))"
17,11691,Transport,"POLYGON ((2.162990479946711 41.39323132450878, 2.162990479946711 41.39390522742995, 2.163888795230831 41.39390522742995, 2.163888795230831 41.39323132450878, 2.162990479946711 41.39323132450878))"
18,12023,HD,"POLYGON ((2.164787110514951 41.39862235225709, 2.164787110514951 41.39929619928626, 2.16568542579907 41.39929619928626, 2.16568542579907 41.39862235225709, 2.164787110514951 41.39862235225709))"
19,4835,HD,"POLYGON ((2.12885449915017 41.37031446841308, 2.12885449915017 41.37098860886039, 2.12975281443429 41.37098860886039, 2.12975281443429 41.37031446841308, 2.12885449915017 41.37031446841308))"
20,13973,HD,"POLYGON ((2.174668578640266 41.42422362761565, 2.174668578640266 41.42489720913971, 2.175566893924385 41.42489720913971, 2.175566893924385 41.42422362761565, 2.174668578640266 41.42422362761565))"
21,17107,Sports,"POLYGON ((2.194431514890895 41.41075052981653, 2.194431514890895 41.41142425108384, 2.195329830175015 41.41142425108384, 2.195329830175015 41.41075052981653, 2.194431514890895 41.41075052981653))"
22,12014,HD,"POLYGON ((2.164787110514951 41.39255741460119, 2.164787110514951 41.39323132450878, 2.16568542579907 41.39323132450878, 2.16568542579907 41.39255741460119, 2.164787110514951 41.39255741460119))"
23,14920,HD,"POLYGON ((2.180058470344983 41.43904080702846, 2.180058470344983 41.43971423482541, 2.180956785629102 41.43971423482541, 2.180956785629102 41.43904080702846, 2.180058470344983 41.43904080702846))"
24,15148,Industrial,"POLYGON ((2.181855100913222 41.39457912336471, 2.181855100913222 41.39525301231302, 2.182753416197341 41.39525301231302, 2.182753416197341 41.39457912336471, 2.181855100913222 41.39457912336471))"
25,6291,Forests,"POLYGON ((2.136041021423126 41.43230614473273, 2.136041021423126 41.43297964240687, 2.136939336707246 41.43297964240687, 2.136939336707246 41.43230614473273, 2.136041021423126 41.43230614473273))"
26,2367,Industrial,"POLYGON ((2.109091562899541 41.33390051104902, 2.109091562899541 41.33457502869391, 2.10998987818366 41.33457502869391, 2.10998987818366 41.33390051104902, 2.109091562899541 41.33390051104902))"
27,2633,LD,"POLYGON ((2.110888193467779 41.41479275261553, 2.110888193467779 41.41546643196073, 2.111786508751899 41.41546643196073, 2.111786508751899 41.41479275261553, 2.110888193467779 41.41479275261553))"
28,17831,HD,"POLYGON ((2.200719721879732 41.40536050814966, 2.200719721879732 41.40603428531196, 2.201618037163851 41.40603428531196, 2.201618037163851 41.40536050814966, 2.200719721879732 41.40536050814966))"
29,18211,HD,"POLYGON ((2.20431298301621 41.41816107947045, 2.20431298301621 41.41883472388, 2.205211298300329 41.41883472388, 2.205211298300329 41.41816107947045, 2.20431298301621 41.41816107947045))"
30,5114,Industrial,"POLYGON ((2.130651129718409 41.33390051104902, 2.130651129718409 41.33457502869391, 2.131549445002528 41.33457502869391, 2.131549445002528 41.33390051104902, 2.130651129718409 41.33390051104902))"
31,12678,HD,"POLYGON ((2.168380371651429 41.38986170510719, 2.168380371651429 41.3905356429602, 2.169278686935548 41.3905356429602, 2.169278686935548 41.38986170510719, 2.168380371651429 41.38986170510719))"
32,9216,HD,"POLYGON ((2.150414065969038 41.38918776026789, 2.150414065969038 41.38986170510719, 2.151312381253158 41.38986170510719, 2.151312381253158 41.38918776026789, 2.150414065969038 41.38918776026789))"
33,8073,Sports,"POLYGON ((2.145024174264321 41.35817874582761, 2.145024174264321 41.35885301201427, 2.145922489548441 41.35885301201427, 2.145922489548441 41.35817874582761, 2.145024174264321 41.35817874582761))"
34,13226,HD,"POLYGON ((2.171075317503787 41.38783984963045, 2.171075317503787 41.3885138084423, 2.171973632787907 41.3885138084423, 2.171973632787907 41.38783984963045, 2.171075317503787 41.38783984963045))"
35,11252,HD,"POLYGON ((2.160295534094353 41.43567356322696, 2.160295534094353 41.43634702596276, 2.161193849378473 41.43634702596276, 2.161193849378473 41.43567356322696, 2.160295534094353 41.43567356322696))"
36,12352,HD,"POLYGON ((2.16658374108319 41.39457912336471, 2.16658374108319 41.39525301231302, 2.16748205636731 41.39525301231302, 2.16748205636731 41.39457912336471, 2.16658374108319 41.39457912336471))"
37,574,Forests,"POLYGON ((2.074057266818879 41.43230614473273, 2.074057266818879 41.43297964240687, 2.074955582102999 41.43297964240687, 2.074955582102999 41.43230614473273, 2.074057266818879 41.43230614473273))"
38,14929,Sports,"POLYGON ((2.180058470344983 41.4451014056373, 2.180058470344983 41.44577477054303, 2.180956785629102 41.44577477054303, 2.180956785629102 41.4451014056373, 2.180058470344983 41.4451014056373))"
39,14745,HD,"POLYGON ((2.179160155060863 41.42220284111941, 2.179160155060863 41.42287644360547, 2.180058470344983 41.42287644360547, 2.180058470344983 41.42220284111941, 2.179160155060863 41.42220284111941))"
40,16587,Agri,"POLYGON ((2.190838253754417 41.37705555852637, 2.190838253754417 41.37772962911555, 2.191736569038536 41.37772962911555, 2.191736569038536 41.37705555852637, 2.190838253754417 41.37705555852637))"
41,14109,HD,"POLYGON ((2.175566893924385 41.40738181867616, 2.175566893924385 41.408055574878, 2.176465209208505 41.408055574878, 2.176465209208505 41.40738181867616, 2.175566893924385 41.40738181867616))"
42,13626,Sports,"POLYGON ((2.172871948072027 41.41614010431885, 2.172871948072027 41.41681376968986, 2.173770263356146 41.41681376968986, 2.173770263356146 41.41614010431885, 2.172871948072027 41.41614010431885))"
43,18013,HD,"POLYGON ((2.202516352447971 41.40064387238482, 2.202516352447971 41.40131769845415, 2.20341466773209 41.40131769845415, 2.20341466773209 41.40064387238482, 2.202516352447971 41.40064387238482))"
44,5483,HD,"POLYGON ((2.132447760286648 41.38177390594549, 2.132447760286648 41.38244792763275, 2.133346075570768 41.38244792763275, 2.133346075570768 41.38177390594549, 2.132447760286648 41.38177390594549))"
45,17468,Industrial,"POLYGON ((2.197126460743253 41.43432661679226, 2.197126460743253 41.43500009350345, 2.198024776027373 41.43500009350345, 2.198024776027373 41.43432661679226, 2.197126460743253 41.43432661679226))"
46,9376,HD,"POLYGON ((2.151312381253158 41.37975179896748, 2.151312381253158 41.38042584161283, 2.152210696537278 41.38042584161283, 2.152210696537278 41.37975179896748, 2.151312381253158 41.37975179896748))"
47,4875,HD,"POLYGON ((2.12885449915017 41.39727463723903, 2.12885449915017 41.39794849824133, 2.12975281443429 41.39794849824133, 2.12975281443429 41.39727463723903, 2.12885449915017 41.39727463723903))"
48,9958,HD,"POLYGON ((2.154007327105516 41.41142425108384, 2.154007327105516 41.4120979653642, 2.154905642389636 41.4120979653642, 2.154905642389636 41.41142425108384, 2.154007327105516 41.41142425108384))"
49,7989,Transport,"POLYGON ((2.144125858980202 41.42893855154835, 2.144125858980202 41.42961208416032, 2.145024174264321 41.42961208416032, 2.145024174264321 41.42893855154835, 2.144125858980202 41.42893855154835))"
50,16465,HD,"POLYGON ((2.189939938470297 41.38109987727217, 2.189939938470297 41.38177390594549, 2.190838253754417 41.38177390594549, 2.190838253754417 41.38109987727217, 2.189939938470297 41.38109987727217))"
51,17230,Sports,"POLYGON ((2.195329830175015 41.41883472388, 2.195329830175015 41.41950836130235, 2.196228145459134 41.41950836130235, 2.196228145459134 41.41883472388, 2.195329830175015 41.41883472388))"
52,10167,HD,"POLYGON ((2.154905642389636 41.43230614473273, 2.154905642389636 41.43297964240687, 2.155803957673756 41.43297964240687, 2.155803957673756 41.43230614473273, 2.154905642389636 41.43230614473273))"
53,15462,HD,"POLYGON ((2.183651731481461 41.41277167265756, 2.183651731481461 41.41344537296392, 2.18455004676558 41.41344537296392, 2.18455004676558 41.41277167265756, 2.183651731481461 41.41277167265756))"
54,12229,HD,"POLYGON ((2.16568542579907 41.42422362761565, 2.16568542579907 41.42489720913971, 2.16658374108319 41.42489720913971, 2.16658374108319 41.42422362761565, 2.16568542579907 41.42422362761565))"
55,12922,Industrial,"POLYGON ((2.169278686935548 41.43634702596276, 2.169278686935548 41.43702048171083, 2.170177002219668 41.43702048171083, 2.170177002219668 41.43634702596276, 2.169278686935548 41.43634702596276))"
56,13261,HD,"POLYGON ((2.171075317503787 41.41142425108384, 2.171075317503787 41.4120979653642, 2.171973632787907 41.4120979653642, 2.171973632787907 41.41142425108384, 2.171075317503787 41.41142425108384))"
57,10308,HD,"POLYGON ((2.155803957673756 41.40603428531196, 2.155803957673756 41.40670805548747, 2.156702272957875 41.40670805548747, 2.156702272957875 41.40603428531196, 2.155803957673756 41.40603428531196))"
58,18316,Industrial,"POLYGON ((2.205211298300329 41.43230614473273, 2.205211298300329 41.43297964240687, 2.206109613584449 41.43297964240687, 2.206109613584449 41.43230614473273, 2.205211298300329 41.43230614473273))"
59,13563,HD,"POLYGON ((2.172871948072027 41.37368510079224, 2.172871948072027 41.37435920631076, 2.173770263356146 41.37435920631076, 2.173770263356146 41.37368510079224, 2.172871948072027 41.37368510079224))"
60,16053,HD,"POLYGON ((2.187244992617939 41.39120957382688, 2.187244992617939 41.39188349770721, 2.188143307902059 41.39188349770721, 2.188143307902059 41.39120957382688, 2.187244992617939 41.39120957382688))"
61,17919,HD,"POLYGON ((2.201618037163851 41.39929619928626, 2.201618037163851 41.39997003932885, 2.202516352447971 41.39997003932885, 2.202516352447971 41.39929619928626, 2.201618037163851 41.39929619928626))"
62,15132,HD,"POLYGON ((2.181855100913222 41.38379595004903, 2.181855100913222 41.384469950778, 2.182753416197341 41.384469950778, 2.182753416197341 41.38379595004903, 2.181855100913222 41.38379595004903))"
63,9593,HD,"POLYGON ((2.152210696537278 41.40468672400057, 2.152210696537278 41.40536050814966, 2.153109011821397 41.40536050814966, 2.153109011821397 41.40468672400057, 2.152210696537278 41.40468672400057))"
64,14629,HD,"POLYGON ((2.178261839776744 41.44712147939039, 2.178261839776744 41.447794823332, 2.179160155060863 41.447794823332, 2.179160155060863 41.44712147939039, 2.178261839776744 41.44712147939039))"
65,9941,HD,"POLYGON ((2.154007327105516 41.39997003932885, 2.154007327105516 41.40064387238482, 2.154905642389636 41.40064387238482, 2.154905642389636 41.39997003932885, 2.154007327105516 41.39997003932885))"
66,6639,HD,"POLYGON ((2.137837651991365 41.41277167265756, 2.137837651991365 41.41344537296392, 2.138735967275485 41.41344537296392, 2.138735967275485 41.41277167265756, 2.137837651991365 41.41277167265756))"
67,9920,HD,"POLYGON ((2.154007327105516 41.38581793127754, 2.154007327105516 41.38649191104805, 2.154905642389636 41.38649191104805, 2.154905642389636 41.38581793127754, 2.154007327105516 41.38581793127754))"
68,5490,HD,"POLYGON ((2.132447760286648 41.38649191104805, 2.132447760286648 41.38716588383236, 2.133346075570768 41.38716588383236, 2.133346075570768 41.38649191104805, 2.132447760286648 41.38649191104805))"
69,14713,HD,"POLYGON ((2.179160155060863 41.40064387238482, 2.179160155060863 41.40131769845415, 2.180058470344983 41.40131769845415, 2.180058470344983 41.40064387238482, 2.179160155060863 41.40064387238482))"
70,5308,HD,"POLYGON ((2.131549445002528 41.37840369271881, 2.131549445002528 41.37907774933613, 2.132447760286648 41.37907774933613, 2.132447760286648 41.37840369271881, 2.131549445002528 41.37840369271881))"
71,3628,Sports,"POLYGON ((2.119871346308975 41.37975179896748, 2.119871346308975 41.38042584161283, 2.120769661593095 41.38042584161283, 2.120769661593095 41.37975179896748, 2.119871346308975 41.37975179896748))"
72,16428,Transport,"POLYGON ((2.189041623186178 41.44644812846072, 2.189041623186178 41.44712147939039, 2.189939938470297 41.44712147939039, 2.189939938470297 41.44644812846072, 2.189041623186178 41.44644812846072))"
73,8845,HD,"POLYGON ((2.1486174354008 41.38042584161283, 2.1486174354008 41.38109987727217, 2.149515750684919 41.38109987727217, 2.149515750684919 41.38042584161283, 2.1486174354008 41.38042584161283))"
74,2792,Industrial,"POLYGON ((2.112684824036019 41.38379595004903, 2.112684824036019 41.384469950778, 2.113583139320138 41.384469950778, 2.113583139320138 41.38379595004903, 2.112684824036019 41.38379595004903))"
75,14779,Transport,"POLYGON ((2.179160155060863 41.4451014056373, 2.179160155060863 41.44577477054303, 2.180058470344983 41.44577477054303, 2.180058470344983 41.4451014056373, 2.179160155060863 41.4451014056373))"
76,7636,Agri,"POLYGON ((2.142329228411963 41.44712147939039, 2.142329228411963 41.447794823332, 2.143227543696082 41.447794823332, 2.143227543696082 41.44712147939039, 2.142329228411963 41.44712147939039))"
77,4361,LD,"POLYGON ((2.125261238013692 41.40670805548747, 2.125261238013692 41.40738181867616, 2.126159553297811 41.40738181867616, 2.126159553297811 41.40670805548747, 2.125261238013692 41.40670805548747))"
78,9230,HD,"POLYGON ((2.150414065969038 41.39862235225709, 2.150414065969038 41.39929619928626, 2.151312381253158 41.39929619928626, 2.151312381253158 41.39862235225709, 2.150414065969038 41.39862235225709))"
79,11765,HD,"POLYGON ((2.162990479946711 41.44308126899226, 2.162990479946711 41.4437546548619, 2.163888795230831 41.4437546548619, 2.163888795230831 41.44308126899226, 2.162990479946711 41.44308126899226))"
80,17197,HD,"POLYGON ((2.195329830175015 41.39660076925019, 2.195329830175015 41.39727463723903, 2.196228145459134 41.39727463723903, 2.196228145459134 41.39660076925019, 2.195329830175015 41.39660076925019))"
81,3802,Forests,"POLYGON ((2.120769661593095 41.42489720913971, 2.120769661593095 41.42557078367638, 2.121667976877214 41.42557078367638, 2.121667976877214 41.42489720913971, 2.120769661593095 41.42489720913971))"
82,14132,HD,"POLYGON ((2.175566893924385 41.42287644360547, 2.175566893924385 41.42355003910423, 2.176465209208505 41.42355003910423, 2.176465209208505 41.42287644360547, 2.175566893924385 41.42287644360547))"
83,8829,Green_Urban,"POLYGON ((2.1486174354008 41.36964032098007, 2.1486174354008 41.37031446841308, 2.149515750684919 41.37031446841308, 2.149515750684919 41.36964032098007, 2.1486174354008 41.36964032098007))"
84,15273,Sports,"POLYGON ((2.182753416197341 41.37907774933613, 2.182753416197341 41.37975179896748, 2.183651731481461 41.37975179896748, 2.183651731481461 41.37907774933613, 2.182753416197341 41.37907774933613))"
85,2052,Agri,"POLYGON ((2.105498301763062 41.40266532963282, 2.105498301763062 41.40333913474213, 2.106396617047182 41.40333913474213, 2.106396617047182 41.40266532963282, 2.105498301763062 41.40266532963282))"
86,15004,HD,"POLYGON ((2.180956785629102 41.39592689427485, 2.180956785629102 41.39660076925019, 2.181855100913222 41.39660076925019, 2.181855100913222 41.39592689427485, 2.180956785629102 41.39592689427485))"
87,16278,HD,"POLYGON ((2.188143307902059 41.44106106945579, 2.188143307902059 41.44173447628918, 2.189041623186178 41.44173447628918, 2.189041623186178 41.44106106945579, 2.188143307902059 41.44106106945579))"
88,9394,HD,"POLYGON ((2.151312381253158 41.39188349770721, 2.151312381253158 41.39255741460119, 2.152210696537278 41.39255741460119, 2.152210696537278 41.39188349770721, 2.151312381253158 41.39188349770721))"
89,18230,Industrial,"POLYGON ((2.20431298301621 41.43095912842165, 2.20431298301621 41.43163264007098, 2.205211298300329 41.43163264007098, 2.205211298300329 41.43095912842165, 2.20431298301621 41.43095912842165))"
90,11709,HD,"POLYGON ((2.162990479946711 41.40536050814966, 2.162990479946711 41.40603428531196, 2.163888795230831 41.40603428531196, 2.163888795230831 41.40536050814966, 2.162990479946711 41.40536050814966))"
91,6794,HD,"POLYGON ((2.138735967275485 41.38986170510719, 2.138735967275485 41.3905356429602, 2.139634282559604 41.3905356429602, 2.139634282559604 41.38986170510719, 2.138735967275485 41.38986170510719))"
92,14079,HD,"POLYGON ((2.175566893924385 41.38716588383236, 2.175566893924385 41.38783984963045, 2.176465209208505 41.38783984963045, 2.176465209208505 41.38716588383236, 2.175566893924385 41.38716588383236))"
93,5189,HD,"POLYGON ((2.130651129718409 41.40536050814966, 2.130651129718409 41.40603428531196, 2.131549445002528 41.40603428531196, 2.131549445002528 41.40536050814966, 2.130651129718409 41.40536050814966))"
94,10810,HD,"POLYGON ((2.158498903526114 41.37840369271881, 2.158498903526114 41.37907774933613, 2.159397218810234 41.37907774933613, 2.159397218810234 41.37840369271881, 2.158498903526114 41.37840369271881))"
95,3822,Industrial,"POLYGON ((2.121667976877214 41.33322598641958, 2.121667976877214 41.33390051104902, 2.122566292161333 41.33390051104902, 2.122566292161333 41.33322598641958, 2.121667976877214 41.33322598641958))"
96,6267,Industrial,"POLYGON ((2.136041021423126 41.41614010431885, 2.136041021423126 41.41681376968986, 2.136939336707246 41.41681376968986, 2.136939336707246 41.41614010431885, 2.136041021423126 41.41614010431885))"
97,9387,HD,"POLYGON ((2.151312381253158 41.38716588383236, 2.151312381253158 41.38783984963045, 2.152210696537278 41.38783984963045, 2.152210696537278 41.38716588383236, 2.151312381253158 41.38716588383236))"
98,7382,HD,"POLYGON ((2.141430913127843 41.40333913474213, 2.141430913127843 41.40401293286473, 2.142329228411963 41.40401293286473, 2.142329228411963 41.40333913474213, 2.141430913127843 41.40333913474213))"
99,16074,Industrial,"POLYGON ((2.187244992617939 41.40536050814966, 2.187244992617939 41.40603428531196, 2.188143307902059 41.40603428531196, 2.188143307902059 41.40536050814966, 2.187244992617939 41.40536050814966))"
100,7947,HD,"POLYGON ((2.144125858980202 41.40064387238482, 2.144125858980202 41.40131769845415, 2.145024174264321 41.40131769845415, 2.145024174264321 41.40064387238482, 2.144125858980202 41.40064387238482))"
101,11920,HD,"POLYGON ((2.163888795230831 41.43904080702846, 2.163888795230831 41.43971423482541, 2.164787110514951 41.43971423482541, 2.164787110514951 41.43904080702846, 2.163888795230831 41.43904080702846))"
102,15775,MD,"POLYGON ((2.1854483620497 41.41748742807373, 2.1854483620497 41.41816107947045, 2.18634667733382 41.41816107947045, 2.18634667733382 41.41748742807373, 2.1854483620497 41.41748742807373))"
103,11924,HD,"POLYGON ((2.163888795230831 41.44173447628918, 2.163888795230831 41.44240787613467, 2.164787110514951 41.44240787613467, 2.164787110514951 41.44173447628918, 2.163888795230831 41.44173447628918))"
104,11385,HD,"POLYGON ((2.161193849378473 41.40940306632108, 2.161193849378473 41.41007680156227, 2.162092164662592 41.41007680156227, 2.162092164662592 41.40940306632108, 2.161193849378473 41.40940306632108))"
105,3729,HD,"POLYGON ((2.120769661593095 41.37570739639029, 2.120769661593095 41.37638148095127, 2.121667976877214 41.37638148095127, 2.121667976877214 41.37570739639029, 2.120769661593095 41.37570739639029))"
106,6035,HD,"POLYGON ((2.135142706139006 41.38649191104805, 2.135142706139006 41.38716588383236, 2.136041021423126 41.38716588383236, 2.136041021423126 41.38649191104805, 2.135142706139006 41.38649191104805))"
107,17867,Industrial,"POLYGON ((2.200719721879732 41.42961208416032, 2.200719721879732 41.43028560978475, 2.201618037163851 41.43028560978475, 2.201618037163851 41.42961208416032, 2.200719721879732 41.42961208416032))"
108,10817,HD,"POLYGON ((2.158498903526114 41.38312194233394, 2.158498903526114 41.38379595004903, 2.159397218810234 41.38379595004903, 2.159397218810234 41.38312194233394, 2.158498903526114 41.38312194233394))"
109,10097,HD,"POLYGON ((2.154905642389636 41.38514394452086, 2.154905642389636 41.38581793127754, 2.155803957673756 41.38581793127754, 2.155803957673756 41.38514394452086, 2.154905642389636 41.38514394452086))"
110,2509,Green_Urban,"POLYGON ((2.10998987818366 41.39929619928626, 2.10998987818366 41.39997003932885, 2.110888193467779 41.39997003932885, 2.110888193467779 41.39929619928626, 2.10998987818366 41.39929619928626))"
111,16786,HD,"POLYGON ((2.191736569038536 41.42759146536193, 2.191736569038536 41.42826501194888, 2.192634884322656 41.42826501194888, 2.192634884322656 41.42759146536193, 2.191736569038536 41.42759146536193))"
112,18000,Green_Urban,"POLYGON ((2.202516352447971 41.39188349770721, 2.202516352447971 41.39255741460119, 2.20341466773209 41.39255741460119, 2.20341466773209 41.39188349770721, 2.202516352447971 41.39188349770721))"
113,13220,HD,"POLYGON ((2.171075317503787 41.38379595004903, 2.171075317503787 41.384469950778, 2.171973632787907 41.384469950778, 2.171973632787907 41.38379595004903, 2.171075317503787 41.38379595004903))"
114,10692,HD,"POLYGON ((2.157600588241995 41.42152923164603, 2.157600588241995 41.42220284111941, 2.158498903526114 41.42220284111941, 2.158498903526114 41.42152923164603, 2.157600588241995 41.42152923164603))"
115,7746,HD,"POLYGON ((2.143227543696082 41.39390522742995, 2.143227543696082 41.39457912336471, 2.144125858980202 41.39457912336471, 2.144125858980202 41.39390522742995, 2.143227543696082 41.39390522742995))"
116,14006,HD,"POLYGON ((2.174668578640266 41.44644812846072, 2.174668578640266 41.44712147939039, 2.175566893924385 41.44712147939039, 2.175566893924385 41.44644812846072, 2.174668578640266 41.44644812846072))"
117,17512,HD,"POLYGON ((2.198024776027373 41.39390522742995, 2.198024776027373 41.39457912336471, 2.198923091311493 41.39457912336471, 2.198923091311493 41.39390522742995, 2.198024776027373 41.39390522742995))"
118,3606,Industrial,"POLYGON ((2.119871346308975 41.33187691620711, 2.119871346308975 41.33255145480561, 2.120769661593095 41.33255145480561, 2.120769661593095 41.33187691620711, 2.119871346308975 41.33187691620711))"
119,14289,HD,"POLYGON ((2.176465209208505 41.42152923164603, 2.176465209208505 41.42220284111941, 2.177363524492624 41.42220284111941, 2.177363524492624 41.42152923164603, 2.176465209208505 41.42152923164603))"
120,13936,HD,"POLYGON ((2.174668578640266 41.39929619928626, 2.174668578640266 41.39997003932885, 2.175566893924385 41.39997003932885, 2.175566893924385 41.39929619928626, 2.174668578640266 41.39929619928626))"
121,10129,HD,"POLYGON ((2.154905642389636 41.40670805548747, 2.154905642389636 41.40738181867616, 2.155803957673756 41.40738181867616, 2.155803957673756 41.40670805548747, 2.154905642389636 41.40670805548747))"
122,15451,HD,"POLYGON ((2.183651731481461 41.40536050814966, 2.183651731481461 41.40603428531196, 2.18455004676558 41.40603428531196, 2.18455004676558 41.40536050814966, 2.183651731481461 41.40536050814966))"
123,6841,HD,"POLYGON ((2.138735967275485 41.42152923164603, 2.138735967275485 41.42220284111941, 2.139634282559604 41.42220284111941, 2.139634282559604 41.42152923164603, 2.138735967275485 41.42152923164603))"
124,14887,HD,"POLYGON ((2.180058470344983 41.41681376968986, 2.180058470344983 41.41748742807373, 2.180956785629102 41.41748742807373, 2.180956785629102 41.41681376968986, 2.180058470344983 41.41681376968986))"
125,17314,HD,"POLYGON ((2.196228145459134 41.40199151753683, 2.196228145459134 41.40266532963282, 2.197126460743253 41.40266532963282, 2.197126460743253 41.40199151753683, 2.196228145459134 41.40199151753683))"
126,8872,HD,"POLYGON ((2.1486174354008 41.39862235225709, 2.1486174354008 41.39929619928626, 2.149515750684919 41.39929619928626, 2.149515750684919 41.39862235225709, 2.1486174354008 41.39862235225709))"
127,14393,Transport,"POLYGON ((2.177363524492624 41.3905356429602, 2.177363524492624 41.39120957382688, 2.178261839776744 41.39120957382688, 2.178261839776744 41.3905356429602, 2.177363524492624 41.3905356429602))"
128,15917,Transport,"POLYGON ((2.18634667733382 41.40536050814966, 2.18634667733382 41.40603428531196, 2.187244992617939 41.40603428531196, 2.187244992617939 41.40536050814966, 2.18634667733382 41.40536050814966))"
129,5174,HD,"POLYGON ((2.130651129718409 41.39525301231302, 2.130651129718409 41.39592689427485, 2.131549445002528 41.39592689427485, 2.131549445002528 41.39525301231302, 2.130651129718409 41.39525301231302))"
130,14994,HD,"POLYGON ((2.180956785629102 41.38918776026789, 2.180956785629102 41.38986170510719, 2.181855100913222 41.38986170510719, 2.181855100913222 41.38918776026789, 2.180956785629102 41.38918776026789))"
131,6638,HD,"POLYGON ((2.137837651991365 41.4120979653642, 2.137837651991365 41.41277167265756, 2.138735967275485 41.41277167265756, 2.138735967275485 41.4120979653642, 2.137837651991365 41.4120979653642))"
132,2376,Transport,"POLYGON ((2.109091562899541 41.37570739639029, 2.109091562899541 41.37638148095127, 2.10998987818366 41.37638148095127, 2.10998987818366 41.37570739639029, 2.109091562899541 41.37570739639029))"
133,12545,Transport,"POLYGON ((2.16748205636731 41.4120979653642, 2.16748205636731 41.41277167265756, 2.168380371651429 41.41277167265756, 2.168380371651429 41.4120979653642, 2.16748205636731 41.4120979653642))"
134,6047,MD,"POLYGON ((2.135142706139006 41.39457912336471, 2.135142706139006 41.39525301231302, 2.136041021423126 41.39525301231302, 2.136041021423126 41.39457912336471, 2.135142706139006 41.39457912336471))"
135,5141,HD,"POLYGON ((2.130651129718409 41.37301098828792, 2.130651129718409 41.37368510079224, 2.131549445002528 41.37368510079224, 2.131549445002528 41.37301098828792, 2.130651129718409 41.37301098828792))"
