,cellID,t_predominant,geometry
14,149227,Industrial,"POLYGON ((4.94663409875692 52.31415934969953, 4.94663409875692 52.31443393305774, 4.94708325639898 52.31443393305774, 4.94708325639898 52.31415934969953, 4.94663409875692 52.31415934969953))"
15,138914,HD,"POLYGON ((4.934506842421306 52.36684812472944, 4.934506842421306 52.36712238110101, 4.934956000063366 52.36712238110101, 4.934956000063366 52.36684812472944, 4.934506842421306 52.36684812472944))"
16,99042,HD,"POLYGON ((4.882853713584433 52.3251413553685, 4.882853713584433 52.3254158705915, 4.883302871226493 52.3254158705915, 4.883302871226493 52.3251413553685, 4.882853713584433 52.3251413553685))"
17,3685,Green_Urban,"POLYGON ((4.748106420966505 52.4098855272191, 4.748106420966505 52.41015951632835, 4.748555578608564 52.41015951632835, 4.748555578608564 52.4098855272191, 4.748106420966505 52.4098855272191))"
18,96995,HD,"POLYGON ((4.880158767732075 52.38741262805305, 4.880158767732075 52.38768675673832, 4.880607925374135 52.38768675673832, 4.880607925374135 52.38741262805305, 4.880158767732075 52.38741262805305))"
19,130568,HD,"POLYGON ((4.921930428443632 52.3470971911546, 4.921930428443632 52.34737157012768, 4.922379586085692 52.34737157012768, 4.922379586085692 52.3470971911546, 4.921930428443632 52.3470971911546))"
20,135982,Sports,"POLYGON ((4.930015266000709 52.40193910267529, 4.930015266000709 52.40221314114348, 4.930464423642768 52.40221314114348, 4.930464423642768 52.40193910267529, 4.930015266000709 52.40193910267529))"
21,76615,HD,"POLYGON ((4.856802570344967 52.32184703983411, 4.856802570344967 52.32212157549696, 4.857251727987027 52.32212157549696, 4.857251727987027 52.32184703983411, 4.856802570344967 52.32184703983411))"
22,134671,Industrial,"POLYGON ((4.928218635432469 52.35724807902666, 4.928218635432469 52.35752239499341, 4.92866779307453 52.35752239499341, 4.92866779307453 52.35724807902666, 4.928218635432469 52.35724807902666))"
23,75707,HD,"POLYGON ((4.855455097418788 52.35423049100687, 4.855455097418788 52.35450482570462, 4.855904255060848 52.35450482570462, 4.855904255060848 52.35423049100687, 4.855455097418788 52.35423049100687))"
24,71886,Transport,"POLYGON ((4.850065205714071 52.35203575212211, 4.850065205714071 52.35231010044274, 4.850514363356131 52.35231010044274, 4.850514363356131 52.35203575212211, 4.850065205714071 52.35203575212211))"
25,161138,HD,"POLYGON ((4.958312197450473 52.3199252425002, 4.958312197450473 52.32019979008658, 4.958761355092532 52.32019979008658, 4.958761355092532 52.3199252425002, 4.958312197450473 52.3199252425002))"
26,110806,HD,"POLYGON ((4.896777600488286 52.34270689598044, 4.896777600488286 52.34298130220132, 4.897226758130345 52.34298130220132, 4.897226758130345 52.34270689598044, 4.896777600488286 52.34270689598044))"
27,4864,Transport,"POLYGON ((4.752597997387102 52.4098855272191, 4.752597997387102 52.41015951632835, 4.753047155029162 52.41015951632835, 4.753047155029162 52.4098855272191, 4.752597997387102 52.4098855272191))"
28,117344,Industrial,"POLYGON ((4.904413280403302 52.38439710016065, 4.904413280403302 52.38467124757174, 4.904862438045361 52.38467124757174, 4.904862438045361 52.38439710016065, 4.904413280403302 52.38439710016065))"
29,103741,HD,"POLYGON ((4.88824360528915 52.36986485117199, 4.88824360528915 52.37013908881472, 4.88869276293121 52.37013908881472, 4.88869276293121 52.36986485117199, 4.88824360528915 52.36986485117199))"
30,145828,Transport,"POLYGON ((4.943040837620441 52.31937614221733, 4.943040837620441 52.31965069321046, 4.943489995262501 52.31965069321046, 4.943489995262501 52.31937614221733, 4.943040837620441 52.31937614221733))"
31,156989,HD,"POLYGON ((4.954269778671936 52.30592105682189, 4.954269778671936 52.30619569128597, 4.954718936313995 52.30619569128597, 4.954718936313995 52.30592105682189, 4.954269778671936 52.30592105682189))"
32,93818,HD,"POLYGON ((4.876565506595597 52.34901780820437, 4.876565506595597 52.34929217525688, 4.877014664237656 52.34929217525688, 4.877014664237656 52.34901780820437, 4.876565506595597 52.34901780820437))"
33,55969,Green_Urban,"POLYGON ((4.828505638895202 52.35752239499341, 4.828505638895202 52.35779670925737, 4.828954796537261 52.35779670925737, 4.828954796537261 52.35752239499341, 4.828505638895202 52.35752239499341))"
34,94703,HD,"POLYGON ((4.877463821879716 52.38275217994417, 4.877463821879716 52.38302633756956, 4.877912979521776 52.38302633756956, 4.877912979521776 52.38275217994417, 4.877463821879716 52.38275217994417))"
35,65482,HD,"POLYGON ((4.841082052872875 52.36575108221668, 4.841082052872875 52.36602534539885, 4.841531210514935 52.36602534539885, 4.841531210514935 52.36575108221668, 4.841082052872875 52.36575108221668))"
36,69968,Transport,"POLYGON ((4.847370259861711 52.35203575212211, 4.847370259861711 52.35231010044274, 4.847819417503771 52.35231010044274, 4.847819417503771 52.35203575212211, 4.847370259861711 52.35203575212211))"
37,145329,Industrial,"POLYGON ((4.942591679978381 52.29493428126515, 4.942591679978381 52.29520898387636, 4.943040837620441 52.29520898387636, 4.943040837620441 52.29493428126515, 4.942591679978381 52.29493428126515))"
38,103798,Water,"POLYGON ((4.88824360528915 52.3854936795908, 4.88824360528915 52.38576782019243, 4.88869276293121 52.38576782019243, 4.88869276293121 52.3854936795908, 4.88824360528915 52.3854936795908))"
39,95488,HD,"POLYGON ((4.878362137163835 52.3896056098705, 4.878362137163835 52.38987972493733, 4.878811294805895 52.38987972493733, 4.878811294805895 52.3896056098705, 4.878362137163835 52.3896056098705))"
40,147438,HD,"POLYGON ((4.94483746818868 52.30262531037127, 4.94483746818868 52.30289996527877, 4.94528662583074 52.30289996527877, 4.94528662583074 52.30262531037127, 4.94483746818868 52.30262531037127))"
41,131406,HD,"POLYGON ((4.922828743727752 52.41125545574573, 4.922828743727752 52.41152943634519, 4.923277901369812 52.41152943634519, 4.923277901369812 52.41125545574573, 4.922828743727752 52.41125545574573))"
42,25262,Industrial,"POLYGON ((4.787183135825704 52.39152437959043, 4.787183135825704 52.39179848274134, 4.787632293467764 52.39179848274134, 4.787632293467764 52.39152437959043, 4.787183135825704 52.39152437959043))"
43,107092,HD,"POLYGON ((4.892286024067689 52.35615079813164, 4.892286024067689 52.35642512090961, 4.892735181709749 52.35642512090961, 4.892735181709749 52.35615079813164, 4.892286024067689 52.35615079813164))"
44,103406,HD,"POLYGON ((4.88779444764709 52.38165553241862, 4.88779444764709 52.38192969685362, 4.88824360528915 52.38192969685362, 4.88824360528915 52.38165553241862, 4.88779444764709 52.38165553241862))"
45,43050,HD,"POLYGON ((4.811886806138991 52.34737157012768, 4.811886806138991 52.34764594739782, 4.812335963781051 52.34764594739782, 4.812335963781051 52.34737157012768, 4.811886806138991 52.34737157012768))"
46,99955,HD,"POLYGON ((4.883752028868552 52.36821938956087, 4.883752028868552 52.36849363741926, 4.884201186510612 52.36849363741926, 4.884201186510612 52.36821938956087, 4.883752028868552 52.36821938956087))"
47,74273,Industrial,"POLYGON ((4.853209309208489 52.39590982573671, 4.853209309208489 52.39618390165204, 4.853658466850549 52.39618390165204, 4.853658466850549 52.39590982573671, 4.853209309208489 52.39590982573671))"
48,32452,HD,"POLYGON ((4.797513761593079 52.38330049349255, 4.797513761593079 52.38357464771315, 4.797962919235138 52.38357464771315, 4.797962919235138 52.38330049349255, 4.797513761593079 52.38330049349255))"
49,97300,HD,"POLYGON ((4.880607925374135 52.36712238110101, 4.880607925374135 52.36739663576993, 4.881057083016194 52.36739663576993, 4.881057083016194 52.36712238110101, 4.880607925374135 52.36712238110101))"
50,155586,HD,"POLYGON ((4.952922305745756 52.29905464154034, 4.952922305745756 52.29932931859557, 4.953371463387816 52.29932931859557, 4.953371463387816 52.29905464154034, 4.952922305745756 52.29905464154034))"
51,104115,Transport,"POLYGON ((4.88869276293121 52.36876788357502, 4.88869276293121 52.36904212802818, 4.88914192057327 52.36904212802818, 4.88914192057327 52.36876788357502, 4.88869276293121 52.36876788357502))"
52,122099,HD,"POLYGON ((4.910252329750079 52.35560214746727, 4.910252329750079 52.35587647365086, 4.910701487392139 52.35587647365086, 4.910701487392139 52.35560214746727, 4.910252329750079 52.35560214746727))"
53,121026,HD,"POLYGON ((4.908904856823899 52.36904212802818, 4.908904856823899 52.36931637077872, 4.909354014465959 52.36931637077872, 4.909354014465959 52.36904212802818, 4.908904856823899 52.36904212802818))"
54,110074,HD,"POLYGON ((4.895879285204166 52.34874343944892, 4.895879285204166 52.34901780820437, 4.896328442846226 52.34901780820437, 4.896328442846226 52.34874343944892, 4.895879285204166 52.34874343944892))"
55,43089,Water,"POLYGON ((4.811886806138991 52.35807102181855, 4.811886806138991 52.35834533267693, 4.812335963781051 52.35834533267693, 4.812335963781051 52.35807102181855, 4.811886806138991 52.35807102181855))"
56,106389,Industrial,"POLYGON ((4.891387708783569 52.37041332475484, 4.891387708783569 52.37068755899239, 4.891836866425629 52.37068755899239, 4.891836866425629 52.37041332475484, 4.891387708783569 52.37041332475484))"
57,108205,HD,"POLYGON ((4.893633496993868 52.35121269694296, 4.893633496993868 52.35148705037223, 4.894082654635928 52.35148705037223, 4.894082654635928 52.35121269694296, 4.893633496993868 52.35121269694296))"
58,210865,Water,"POLYGON ((5.013109429781764 52.30427321426176, 5.013109429781764 52.30454785894747, 5.013558587423823 52.30454785894747, 5.013558587423823 52.30427321426176, 5.013109429781764 52.30427321426176))"
59,34309,Transport,"POLYGON ((4.800208707445438 52.35121269694296, 4.800208707445438 52.35148705037223, 4.800657865087497 52.35148705037223, 4.800657865087497 52.35121269694296, 4.800208707445438 52.35121269694296))"
60,165145,HD,"POLYGON ((4.96235461622901 52.32212157549696, 4.96235461622901 52.32239610945646, 4.96280377387107 52.32239610945646, 4.96280377387107 52.32212157549696, 4.96235461622901 52.32212157549696))"
61,101502,HD,"POLYGON ((4.885548659436792 52.37781705157307, 4.885548659436792 52.37809123984228, 4.885997817078852 52.37809123984228, 4.885997817078852 52.37781705157307, 4.885548659436792 52.37781705157307))"
62,101635,HD,"POLYGON ((4.885548659436792 52.41426914873342, 4.885548659436792 52.41454311061171, 4.885997817078852 52.41454311061171, 4.885997817078852 52.41426914873342, 4.885548659436792 52.41426914873342))"
63,68761,Water,"POLYGON ((4.845573629293473 52.37507507524418, 4.845573629293473 52.37534928053834, 4.846022786935532 52.37534928053834, 4.846022786935532 52.37507507524418, 4.845573629293473 52.37507507524418))"
64,137359,HD,"POLYGON ((4.932261054211007 52.36986485117199, 4.932261054211007 52.37013908881472, 4.932710211853067 52.37013908881472, 4.932710211853067 52.36986485117199, 4.932261054211007 52.36986485117199))"
65,33676,Transport,"POLYGON ((4.799310392161318 52.35834533267693, 4.799310392161318 52.35861964183253, 4.799759549803378 52.35861964183253, 4.799759549803378 52.35834533267693, 4.799310392161318 52.35834533267693))"
66,148793,HD,"POLYGON ((4.94618494111486 52.31717967295, 4.94618494111486 52.31745423757035, 4.94663409875692 52.31745423757035, 4.94663409875692 52.31717967295, 4.94618494111486 52.31717967295))"
67,74767,Water,"POLYGON ((4.854107624492608 52.35724807902666, 4.854107624492608 52.35752239499341, 4.854556782134669 52.35752239499341, 4.854556782134669 52.35724807902666, 4.854107624492608 52.35724807902666))"
68,141246,HD,"POLYGON ((4.937650945915724 52.35861964183253, 4.937650945915724 52.35889394928537, 4.938100103557784 52.35889394928537, 4.938100103557784 52.35861964183253, 4.937650945915724 52.35861964183253))"
69,80064,HD,"POLYGON ((4.860844989123505 52.35258444706049, 4.860844989123505 52.35285879197536, 4.861294146765565 52.35285879197536, 4.861294146765565 52.35258444706049, 4.860844989123505 52.35258444706049))"
70,107091,HD,"POLYGON ((4.892286024067689 52.35587647365086, 4.892286024067689 52.35615079813164, 4.892735181709749 52.35615079813164, 4.892735181709749 52.35587647365086, 4.892286024067689 52.35587647365086))"
71,99186,HD,"POLYGON ((4.882853713584433 52.3646540124613, 4.882853713584433 52.36492828245416, 4.883302871226493 52.36492828245416, 4.883302871226493 52.3646540124613, 4.882853713584433 52.3646540124613))"
72,154808,Industrial,"POLYGON ((4.952023990461636 52.35477915869952, 4.952023990461636 52.3550534899916, 4.952473148103696 52.3550534899916, 4.952473148103696 52.35477915869952, 4.952023990461636 52.35477915869952))"
73,117392,Industrial,"POLYGON ((4.904413280403302 52.39755425569597, 4.904413280403302 52.39782832139824, 4.904862438045361 52.39782832139824, 4.904862438045361 52.39755425569597, 4.904413280403302 52.39755425569597))"
74,76106,Transport,"POLYGON ((4.855904255060848 52.37425244914661, 4.855904255060848 52.37452665954832, 4.856353412702908 52.37452665954832, 4.856353412702908 52.37425244914661, 4.855904255060848 52.37425244914661))"
75,98668,HD,"POLYGON ((4.882404555942373 52.32651391445062, 4.882404555942373 52.3267884211572, 4.882853713584433 52.3267884211572, 4.882853713584433 52.32651391445062, 4.882404555942373 52.32651391445062))"
76,102199,Water,"POLYGON ((4.886446974720911 52.36163693016198, 4.886446974720911 52.36191121888456, 4.886896132362971 52.36191121888456, 4.886896132362971 52.36163693016198, 4.886446974720911 52.36163693016198))"
77,133282,Transport,"POLYGON ((4.92597284722217 52.36547681733184, 4.92597284722217 52.36575108221668, 4.92642200486423 52.36575108221668, 4.92642200486423 52.36547681733184, 4.92597284722217 52.36547681733184))"
78,108924,Transport,"POLYGON ((4.894531812277987 52.34215807842961, 4.894531812277987 52.34243248805654, 4.894980969920047 52.34243248805654, 4.894980969920047 52.34215807842961, 4.894531812277987 52.34215807842961))"
79,105660,Water,"POLYGON ((4.890489393499449 52.37781705157307, 4.890489393499449 52.37809123984228, 4.890938551141509 52.37809123984228, 4.890938551141509 52.37781705157307, 4.890489393499449 52.37781705157307))"
80,77131,HD,"POLYGON ((4.857251727987027 52.36684812472944, 4.857251727987027 52.36712238110101, 4.857700885629087 52.36712238110101, 4.857700885629087 52.36684812472944, 4.857251727987027 52.36684812472944))"
81,60790,Industrial,"POLYGON ((4.834793845884039 52.3646540124613, 4.834793845884039 52.36492828245416, 4.835243003526099 52.36492828245416, 4.835243003526099 52.3646540124613, 4.834793845884039 52.3646540124613))"
82,120557,HD,"POLYGON ((4.90845569918184 52.34325570671919, 4.90845569918184 52.34353010953403, 4.908904856823899 52.34353010953403, 4.908904856823899 52.34325570671919, 4.90845569918184 52.34325570671919))"
83,141850,Industrial,"POLYGON ((4.938549261199843 52.31004039490799, 4.938549261199843 52.31031500381865, 4.938998418841903 52.31031500381865, 4.938998418841903 52.31004039490799, 4.938549261199843 52.31004039490799))"
84,146732,Sports,"POLYGON ((4.94393915290456 52.34956654060647, 4.94393915290456 52.34984090425316, 4.94438831054662 52.34984090425316, 4.94438831054662 52.34956654060647, 4.94393915290456 52.34956654060647))"
85,109398,Transport,"POLYGON ((4.894980969920047 52.36931637077872, 4.894980969920047 52.36959061182666, 4.895430127562107 52.36959061182666, 4.895430127562107 52.36931637077872, 4.894980969920047 52.36931637077872))"
86,104087,HD,"POLYGON ((4.88869276293121 52.36108834760862, 4.88869276293121 52.36136263973666, 4.88914192057327 52.36136263973666, 4.88914192057327 52.36108834760862, 4.88869276293121 52.36108834760862))"
87,175909,Forests,"POLYGON ((4.974032714922565 52.30619569128597, 4.974032714922565 52.30647032404647, 4.974481872564624 52.30647032404647, 4.974481872564624 52.30619569128597, 4.974032714922565 52.30619569128597))"
88,107633,Industrial,"POLYGON ((4.892735181709749 52.40111697705809, 4.892735181709749 52.40139102063259, 4.893184339351808 52.40139102063259, 4.893184339351808 52.40111697705809, 4.892735181709749 52.40111697705809))"
89,36013,MD,"POLYGON ((4.802454495655736 52.36355691546302, 4.802454495655736 52.36383119226662, 4.802903653297796 52.36383119226662, 4.802903653297796 52.36355691546302, 4.802454495655736 52.36355691546302))"
90,111636,Water,"POLYGON ((4.897675915772406 52.36355691546302, 4.897675915772406 52.36383119226662, 4.898125073414465 52.36383119226662, 4.898125073414465 52.36355691546302, 4.897675915772406 52.36355691546302))"
91,54582,Transport,"POLYGON ((4.826709008326963 52.35669944198477, 4.826709008326963 52.35697376135712, 4.827158165969023 52.35697376135712, 4.827158165969023 52.35669944198477, 4.826709008326963 52.35669944198477))"
92,78586,HD,"POLYGON ((4.859048358555266 52.36739663576993, 4.859048358555266 52.36767088873621, 4.859497516197325 52.36767088873621, 4.859497516197325 52.36739663576993, 4.859048358555266 52.36739663576993))"
93,103031,HD,"POLYGON ((4.887345290005031 52.3824780206164, 4.887345290005031 52.38275217994417, 4.88779444764709 52.38275217994417, 4.88779444764709 52.3824780206164, 4.887345290005031 52.3824780206164))"
94,109784,HD,"POLYGON ((4.895430127562107 52.37233292866348, 4.895430127562107 52.372607150983, 4.895879285204166 52.372607150983, 4.895879285204166 52.37233292866348, 4.895430127562107 52.37233292866348))"
95,83755,Transport,"POLYGON ((4.864887407902042 52.3934430658996, 4.864887407902042 52.39371715713481, 4.865336565544102 52.39371715713481, 4.865336565544102 52.3934430658996, 4.864887407902042 52.3934430658996))"
96,95412,HD,"POLYGON ((4.878362137163835 52.36876788357502, 4.878362137163835 52.36904212802818, 4.878811294805895 52.36904212802818, 4.878811294805895 52.36876788357502, 4.878362137163835 52.36876788357502))"
97,55388,Industrial,"POLYGON ((4.827607323611082 52.38796088372128, 4.827607323611082 52.38823500900192, 4.828056481253142 52.38823500900192, 4.828056481253142 52.38796088372128, 4.827607323611082 52.38796088372128))"
98,137909,Industrial,"POLYGON ((4.933159369495126 52.35121269694296, 4.933159369495126 52.35148705037223, 4.933608527137186 52.35148705037223, 4.933608527137186 52.35121269694296, 4.933159369495126 52.35121269694296))"
99,73477,Water,"POLYGON ((4.85231099392437 52.35176140209862, 4.85231099392437 52.35203575212211, 4.852760151566429 52.35203575212211, 4.852760151566429 52.35176140209862, 4.85231099392437 52.35176140209862))"
100,23619,HD,"POLYGON ((4.784937347615405 52.35615079813164, 4.784937347615405 52.35642512090961, 4.785386505257465 52.35642512090961, 4.785386505257465 52.35615079813164, 4.784937347615405 52.35615079813164))"
101,151617,LD,"POLYGON ((4.948879886967219 52.35477915869952, 4.948879886967219 52.3550534899916, 4.949329044609278 52.3550534899916, 4.949329044609278 52.35477915869952, 4.948879886967219 52.35477915869952))"
102,38744,HD,"POLYGON ((4.806047756792214 52.37754286160138, 4.806047756792214 52.37781705157307, 4.806496914434274 52.37781705157307, 4.806496914434274 52.37754286160138, 4.806047756792214 52.37754286160138))"
103,46433,Sports,"POLYGON ((4.816378382559589 52.3287099204119, 4.816378382559589 52.32898441349243, 4.816827540201648 52.32898441349243, 4.816827540201648 52.3287099204119, 4.816378382559589 52.3287099204119))"
104,94678,HD,"POLYGON ((4.877463821879716 52.37589768601909, 4.877463821879716 52.37617188620571, 4.877912979521776 52.37617188620571, 4.877912979521776 52.37589768601909, 4.877463821879716 52.37589768601909))"
105,7020,Agri,"POLYGON ((4.75888620437594 52.37151025148952, 4.75888620437594 52.37178447891673, 4.759335362017999 52.37178447891673, 4.759335362017999 52.37151025148952, 4.75888620437594 52.37151025148952))"
106,100320,HD,"POLYGON ((4.884201186510612 52.3646540124613, 4.884201186510612 52.36492828245416, 4.884650344152672 52.36492828245416, 4.884650344152672 52.3646540124613, 4.884201186510612 52.3646540124613))"
107,153736,HD,"POLYGON ((4.951125675177517 52.29740654343101, 4.951125675177517 52.29768123070853, 4.951574832819577 52.29768123070853, 4.951574832819577 52.29740654343101, 4.951125675177517 52.29740654343101))"
108,75448,HD,"POLYGON ((4.855005939776729 52.37013908881472, 4.855005939776729 52.37041332475484, 4.855455097418788 52.37041332475484, 4.855455097418788 52.37013908881472, 4.855005939776729 52.37013908881472))"
109,75439,HD,"POLYGON ((4.855005939776729 52.36767088873621, 4.855005939776729 52.36794513999985, 4.855455097418788 52.36794513999985, 4.855455097418788 52.36767088873621, 4.855005939776729 52.36767088873621))"
110,132128,Industrial,"POLYGON ((4.924176216653931 52.36657386665523, 4.924176216653931 52.36684812472944, 4.924625374295991 52.36684812472944, 4.924625374295991 52.36657386665523, 4.924176216653931 52.36657386665523))"
111,34304,HD,"POLYGON ((4.800208707445438 52.34984090425316, 4.800208707445438 52.35011526619693, 4.800657865087497 52.35011526619693, 4.800657865087497 52.34984090425316, 4.800208707445438 52.34984090425316))"
112,30049,HD,"POLYGON ((4.794369658098661 52.34599965823267, 4.794369658098661 52.3462740440176, 4.794818815740721 52.3462740440176, 4.794818815740721 52.34599965823267, 4.794369658098661 52.34599965823267))"
113,31506,Industrial,"POLYGON ((4.7961662886669 52.39234668393642, 4.7961662886669 52.39262078198057, 4.796615446308959 52.39262078198057, 4.796615446308959 52.39234668393642, 4.7961662886669 52.39234668393642))"
114,70683,HD,"POLYGON ((4.848268575145831 52.372607150983, 4.848268575145831 52.37288137159997, 4.848717732787891 52.37288137159997, 4.848717732787891 52.372607150983, 4.848268575145831 52.372607150983))"
115,148565,Industrial,"POLYGON ((4.9457357834728 52.38494539328045, 4.9457357834728 52.3852195372868, 4.94618494111486 52.3852195372868, 4.94618494111486 52.38494539328045, 4.9457357834728 52.38494539328045))"
116,113228,Water,"POLYGON ((4.899472546340644 52.38686436557553, 4.899472546340644 52.38713849766546, 4.899921703982704 52.38713849766546, 4.899921703982704 52.38686436557553, 4.899472546340644 52.38686436557553))"
117,108174,HD,"POLYGON ((4.893633496993868 52.34270689598044, 4.893633496993868 52.34298130220132, 4.894082654635928 52.34298130220132, 4.894082654635928 52.34270689598044, 4.893633496993868 52.34270689598044))"
118,123554,Transport,"POLYGON ((4.912048960318318 52.35368181650283, 4.912048960318318 52.35395615460627, 4.912498117960378 52.35395615460627, 4.912498117960378 52.35368181650283, 4.912048960318318 52.35368181650283))"
119,100629,HD,"POLYGON ((4.884650344152672 52.34572527074476, 4.884650344152672 52.34599965823267, 4.885099501794732 52.34599965823267, 4.885099501794732 52.34572527074476, 4.884650344152672 52.34572527074476))"
120,79360,HD,"POLYGON ((4.859946673839385 52.37096179152735, 4.859946673839385 52.37123602235972, 4.860395831481445 52.37123602235972, 4.860395831481445 52.37096179152735, 4.859946673839385 52.37096179152735))"
121,120238,HD,"POLYGON ((4.90800654153978 52.35834533267693, 4.90800654153978 52.35861964183253, 4.90845569918184 52.35861964183253, 4.90845569918184 52.35834533267693, 4.90800654153978 52.35834533267693))"
122,73268,HD,"POLYGON ((4.85186183628231 52.38165553241862, 4.85186183628231 52.38192969685362, 4.85231099392437 52.38192969685362, 4.85231099392437 52.38165553241862, 4.85186183628231 52.38165553241862))"
123,110133,HD,"POLYGON ((4.895879285204166 52.36492828245416, 4.895879285204166 52.36520255074433, 4.896328442846226 52.36520255074433, 4.896328442846226 52.36492828245416, 4.895879285204166 52.36492828245416))"
124,97376,HD,"POLYGON ((4.880607925374135 52.38796088372128, 4.880607925374135 52.38823500900192, 4.881057083016194 52.38823500900192, 4.881057083016194 52.38796088372128, 4.880607925374135 52.38796088372128))"
125,125955,HD,"POLYGON ((4.915193063812736 52.36849363741926, 4.915193063812736 52.36876788357502, 4.915642221454795 52.36876788357502, 4.915642221454795 52.36849363741926, 4.915193063812736 52.36849363741926))"
126,108649,Transport,"POLYGON ((4.894082654635928 52.36986485117199, 4.894082654635928 52.37013908881472, 4.894531812277987 52.37013908881472, 4.894531812277987 52.36986485117199, 4.894082654635928 52.36986485117199))"
127,94515,Industrial,"POLYGON ((4.877463821879716 52.33118029682048, 4.877463821879716 52.33145477457204, 4.877912979521776 52.33145477457204, 4.877912979521776 52.33118029682048, 4.877463821879716 52.33118029682048))"
128,96514,HD,"POLYGON ((4.879709610090015 52.35916825503543, 4.879709610090015 52.35944255908272, 4.880158767732075 52.35944255908272, 4.880158767732075 52.35916825503543, 4.879709610090015 52.35916825503543))"
129,108636,HD,"POLYGON ((4.894082654635928 52.36629960687837, 4.894082654635928 52.36657386665523, 4.894531812277987 52.36657386665523, 4.894531812277987 52.36629960687837, 4.894082654635928 52.36629960687837))"
130,50836,Transport,"POLYGON ((4.821768274264306 52.38110719844137, 4.821768274264306 52.38138136628121, 4.822217431906365 52.38138136628121, 4.822217431906365 52.38110719844137, 4.821768274264306 52.38110719844137))"
131,122692,HD,"POLYGON ((4.910701487392139 52.41646079610677, 4.910701487392139 52.41673474436998, 4.911150645034199 52.41673474436998, 4.911150645034199 52.41646079610677, 4.910701487392139 52.41646079610677))"
132,138539,Transport,"POLYGON ((4.934057684779246 52.35121269694296, 4.934057684779246 52.35148705037223, 4.934506842421306 52.35148705037223, 4.934506842421306 52.35121269694296, 4.934057684779246 52.35121269694296))"
133,124389,MD,"POLYGON ((4.912947275602437 52.38741262805305, 4.912947275602437 52.38768675673832, 4.913396433244497 52.38768675673832, 4.913396433244497 52.38741262805305, 4.912947275602437 52.38741262805305))"
134,135590,HD,"POLYGON ((4.929566108358649 52.37480086824751, 4.929566108358649 52.37507507524418, 4.930015266000709 52.37507507524418, 4.930015266000709 52.37480086824751, 4.929566108358649 52.37480086824751))"
135,104486,HD,"POLYGON ((4.88914192057327 52.36684812472944, 4.88914192057327 52.36712238110101, 4.88959107821533 52.36712238110101, 4.88959107821533 52.36684812472944, 4.88914192057327 52.36684812472944))"
