,cellID,t_predominant,geometry
13,1415,HD,"POLYGON ((-9.14898722442925 38.72644865241286, -9.14898722442925 38.72820066396866, -9.146741436218951 38.72820066396866, -9.146741436218951 38.72644865241286, -9.14898722442925 38.72644865241286))"
14,785,Industrial,"POLYGON ((-9.175936682952836 38.70366859283433, -9.175936682952836 38.70542116285392, -9.173690894742537 38.70542116285392, -9.173690894742537 38.70366859283433, -9.175936682952836 38.70366859283433))"
15,887,HD,"POLYGON ((-9.171445106532238 38.71067861517891, -9.171445106532238 38.71243101337403, -9.16919931832194 38.71243101337403, -9.16919931832194 38.71067861517891, -9.171445106532238 38.71067861517891))"
16,420,Forests,"POLYGON ((-9.193902988635227 38.71944017657285, -9.193902988635227 38.7211923599742, -9.191657200424926 38.7211923599742, -9.191657200424926 38.71944017657285, -9.193902988635227 38.71944017657285))"
17,933,Industrial,"POLYGON ((-9.16919931832194 38.70366859283433, -9.16919931832194 38.70542116285392, -9.166953530111639 38.70542116285392, -9.166953530111639 38.70366859283433, -9.16919931832194 38.70366859283433))"
18,770,HD,"POLYGON ((-9.178182471163133 38.76148071992191, -9.178182471163133 38.76323187210985, -9.175936682952836 38.76323187210985, -9.175936682952836 38.76148071992191, -9.178182471163133 38.76148071992191))"
19,1091,Industrial,"POLYGON ((-9.162461953691043 38.71243101337403, -9.162461953691043 38.71418336861158, -9.160216165480744 38.71418336861158, -9.160216165480744 38.71243101337403, -9.162461953691043 38.71243101337403))"
20,1129,Green_Urban,"POLYGON ((-9.162461953691043 38.77899030787886, -9.162461953691043 38.78074103029561, -9.160216165480744 38.78074103029561, -9.160216165480744 38.77899030787886, -9.162461953691043 38.77899030787886))"
21,1834,Transport,"POLYGON ((-9.131020918746859 38.78249170973205, -9.131020918746859 38.78424234618761, -9.12877513053656 38.78424234618761, -9.12877513053656 38.78249170973205, -9.131020918746859 38.78249170973205))"
22,574,HD,"POLYGON ((-9.187165624004329 38.74922145136893, -9.187165624004329 38.75097290436214, -9.18491983579403 38.75097290436214, -9.18491983579403 38.74922145136893, -9.187165624004329 38.74922145136893))"
23,547,MD,"POLYGON ((-9.187165624004329 38.70191597986011, -9.187165624004329 38.70366859283433, -9.18491983579403 38.70366859283433, -9.18491983579403 38.70191597986011, -9.187165624004329 38.70191597986011))"
24,2360,HD,"POLYGON ((-9.097334095592378 38.77723954248238, -9.097334095592378 38.77899030787886, -9.095088307382079 38.77899030787886, -9.095088307382079 38.77723954248238, -9.097334095592378 38.77723954248238))"
25,1259,Green_Urban,"POLYGON ((-9.155724589060146 38.72995263256161, -9.155724589060146 38.73170455819113, -9.153478800849847 38.73170455819113, -9.153478800849847 38.72995263256161, -9.155724589060146 38.72995263256161))"
26,1085,Transport,"POLYGON ((-9.162461953691043 38.70191597986011, -9.162461953691043 38.70366859283433, -9.160216165480744 38.70366859283433, -9.160216165480744 38.70191597986011, -9.162461953691043 38.70191597986011))"
27,621,Sports,"POLYGON ((-9.18491983579403 38.75097290436214, -9.18491983579403 38.75272431438492, -9.182674047583733 38.75272431438492, -9.182674047583733 38.75097290436214, -9.18491983579403 38.75097290436214))"
28,1355,HD,"POLYGON ((-9.151233012639548 38.71418336861158, -9.151233012639548 38.71593568089095, -9.14898722442925 38.71593568089095, -9.14898722442925 38.71418336861158, -9.151233012639548 38.71418336861158))"
29,83,HD,"POLYGON ((-9.216360870738214 38.71418336861158, -9.216360870738214 38.71593568089095, -9.214115082527915 38.71593568089095, -9.214115082527915 38.71418336861158, -9.216360870738214 38.71418336861158))"
30,862,HD,"POLYGON ((-9.173690894742537 38.75272431438492, -9.173690894742537 38.75447568143668, -9.171445106532238 38.75447568143668, -9.171445106532238 38.75272431438492, -9.173690894742537 38.75272431438492))"
31,1360,HD,"POLYGON ((-9.151233012639548 38.72294450041504, -9.151233012639548 38.72469659789478, -9.14898722442925 38.72469659789478, -9.14898722442925 38.72294450041504, -9.151233012639548 38.72294450041504))"
32,1709,HD,"POLYGON ((-9.135512495167458 38.72294450041504, -9.135512495167458 38.72469659789478, -9.133266706957158 38.72469659789478, -9.133266706957158 38.72294450041504, -9.135512495167458 38.72294450041504))"
33,2382,Industrial,"POLYGON ((-9.095088307382079 38.76673404756163, -9.095088307382079 38.76848507082431, -9.092842519171779 38.76848507082431, -9.092842519171779 38.76673404756163, -9.095088307382079 38.76673404756163))"
34,1945,HD,"POLYGON ((-9.124283554115962 38.74922145136893, -9.124283554115962 38.75097290436214, -9.122037765905665 38.75097290436214, -9.122037765905665 38.74922145136893, -9.124283554115962 38.74922145136893))"
35,113,Industrial,"POLYGON ((-9.211869294317616 38.70542116285392, -9.211869294317616 38.70717368991826, -9.209623506107318 38.70717368991826, -9.209623506107318 38.70542116285392, -9.211869294317616 38.70542116285392))"
36,236,Transport,"POLYGON ((-9.20513192968672 38.75622700551683, -9.20513192968672 38.75797828662481, -9.202886141476421 38.75797828662481, -9.202886141476421 38.75622700551683, -9.20513192968672 38.75622700551683))"
37,1671,HD,"POLYGON ((-9.137758283377755 38.73871183106317, -9.137758283377755 38.74046354186676, -9.135512495167458 38.74046354186676, -9.135512495167458 38.73871183106317, -9.137758283377755 38.73871183106317))"
38,568,Forests,"POLYGON ((-9.187165624004329 38.73871183106317, -9.187165624004329 38.74046354186676, -9.18491983579403 38.74046354186676, -9.18491983579403 38.73871183106317, -9.187165624004329 38.73871183106317))"
39,1686,Transport,"POLYGON ((-9.137758283377755 38.76498298132329, -9.137758283377755 38.76673404756163, -9.135512495167458 38.76673404756163, -9.135512495167458 38.76498298132329, -9.137758283377755 38.76498298132329))"
40,1835,Industrial,"POLYGON ((-9.131020918746859 38.78424234618761, -9.131020918746859 38.7859929396617, -9.12877513053656 38.7859929396617, -9.12877513053656 38.78424234618761, -9.131020918746859 38.78424234618761))"
41,1886,HD,"POLYGON ((-9.126529342326261 38.71944017657285, -9.126529342326261 38.7211923599742, -9.124283554115962 38.7211923599742, -9.124283554115962 38.71944017657285, -9.126529342326261 38.71944017657285))"
42,1735,Transport,"POLYGON ((-9.135512495167458 38.76848507082431, -9.135512495167458 38.77023605111074, -9.133266706957158 38.77023605111074, -9.133266706957158 38.76848507082431, -9.135512495167458 38.76848507082431))"
43,1569,HD,"POLYGON ((-9.142249859798353 38.72644865241286, -9.142249859798353 38.72820066396866, -9.140004071588054 38.72820066396866, -9.140004071588054 38.72644865241286, -9.142249859798353 38.72644865241286))"
44,128,Industrial,"POLYGON ((-9.211869294317616 38.75097290436214, -9.211869294317616 38.75272431438492, -9.209623506107318 38.75272431438492, -9.209623506107318 38.75097290436214, -9.211869294317616 38.75097290436214))"
45,1664,HD,"POLYGON ((-9.137758283377755 38.72644865241286, -9.137758283377755 38.72820066396866, -9.135512495167458 38.72820066396866, -9.135512495167458 38.72644865241286, -9.137758283377755 38.72644865241286))"
46,1298,HD,"POLYGON ((-9.153478800849847 38.70717368991826, -9.153478800849847 38.7089261740268, -9.151233012639548 38.7089261740268, -9.151233012639548 38.70717368991826, -9.153478800849847 38.70717368991826))"
47,676,HD,"POLYGON ((-9.182674047583733 38.76498298132329, -9.182674047583733 38.76673404756163, -9.180428259373432 38.76673404756163, -9.180428259373432 38.76498298132329, -9.182674047583733 38.76498298132329))"
48,1315,HD,"POLYGON ((-9.153478800849847 38.73696007729323, -9.153478800849847 38.73871183106317, -9.151233012639548 38.73871183106317, -9.151233012639548 38.73696007729323, -9.153478800849847 38.73696007729323))"
49,765,MD,"POLYGON ((-9.178182471163133 38.75272431438492, -9.178182471163133 38.75447568143668, -9.175936682952836 38.75447568143668, -9.175936682952836 38.75272431438492, -9.178182471163133 38.75272431438492))"
50,2419,Green_Urban,"POLYGON ((-9.092842519171779 38.7859929396617, -9.092842519171779 38.78774349015374, -9.090596730961481 38.78774349015374, -9.090596730961481 38.7859929396617, -9.092842519171779 38.7859929396617))"
51,2166,HD,"POLYGON ((-9.110808824854169 38.74396683457253, -9.110808824854169 38.74571841647354, -9.108563036643872 38.74571841647354, -9.108563036643872 38.74396683457253, -9.110808824854169 38.74396683457253))"
52,2234,Industrial,"POLYGON ((-9.106317248433571 38.75447568143668, -9.106317248433571 38.75622700551683, -9.104071460223274 38.75622700551683, -9.104071460223274 38.75447568143668, -9.106317248433571 38.75447568143668))"
53,352,HD,"POLYGON ((-9.198394565055823 38.75272431438492, -9.198394565055823 38.75447568143668, -9.196148776845526 38.75447568143668, -9.196148776845526 38.75272431438492, -9.198394565055823 38.75272431438492))"
54,28,MD,"POLYGON ((-9.223098235369111 38.70016332393181, -9.223098235369111 38.70191597986011, -9.220852447158812 38.70191597986011, -9.220852447158812 38.70016332393181, -9.223098235369111 38.70016332393181))"
55,1995,HD,"POLYGON ((-9.122037765905665 38.76498298132329, -9.122037765905665 38.76673404756163, -9.119791977695366 38.76673404756163, -9.119791977695366 38.76498298132329, -9.122037765905665 38.76498298132329))"
56,1682,HD,"POLYGON ((-9.137758283377755 38.75797828662481, -9.137758283377755 38.75972952476003, -9.135512495167458 38.75972952476003, -9.135512495167458 38.75797828662481, -9.137758283377755 38.75797828662481))"
57,1121,Industrial,"POLYGON ((-9.162461953691043 38.76498298132329, -9.162461953691043 38.76673404756163, -9.160216165480744 38.76673404756163, -9.160216165480744 38.76498298132329, -9.162461953691043 38.76498298132329))"
58,1801,HD,"POLYGON ((-9.131020918746859 38.72469659789478, -9.131020918746859 38.72644865241286, -9.12877513053656 38.72644865241286, -9.12877513053656 38.72469659789478, -9.131020918746859 38.72469659789478))"
59,139,HD,"POLYGON ((-9.209623506107318 38.7089261740268, -9.209623506107318 38.71067861517891, -9.207377717897019 38.71067861517891, -9.207377717897019 38.7089261740268, -9.209623506107318 38.7089261740268))"
60,1414,HD,"POLYGON ((-9.14898722442925 38.72469659789478, -9.14898722442925 38.72644865241286, -9.146741436218951 38.72644865241286, -9.146741436218951 38.72469659789478, -9.14898722442925 38.72469659789478))"
61,1380,Industrial,"POLYGON ((-9.151233012639548 38.75797828662481, -9.151233012639548 38.75972952476003, -9.14898722442925 38.75972952476003, -9.14898722442925 38.75797828662481, -9.151233012639548 38.75797828662481))"
62,266,HD,"POLYGON ((-9.202886141476421 38.74396683457253, -9.202886141476421 38.74571841647354, -9.200640353266122 38.74571841647354, -9.200640353266122 38.74396683457253, -9.202886141476421 38.74396683457253))"
63,2090,HD,"POLYGON ((-9.115300401274768 38.72995263256161, -9.115300401274768 38.73170455819113, -9.113054613064469 38.73170455819113, -9.113054613064469 38.72995263256161, -9.115300401274768 38.72995263256161))"
64,1215,Transport,"POLYGON ((-9.157970377270445 38.74571841647354, -9.157970377270445 38.74746995540587, -9.155724589060146 38.74746995540587, -9.155724589060146 38.74571841647354, -9.157970377270445 38.74571841647354))"
65,2233,HD,"POLYGON ((-9.106317248433571 38.75272431438492, -9.106317248433571 38.75447568143668, -9.104071460223274 38.75447568143668, -9.104071460223274 38.75272431438492, -9.106317248433571 38.75272431438492))"
66,1122,HD,"POLYGON ((-9.162461953691043 38.76673404756163, -9.162461953691043 38.76848507082431, -9.160216165480744 38.76848507082431, -9.160216165480744 38.76673404756163, -9.162461953691043 38.76673404756163))"
67,2008,Industrial,"POLYGON ((-9.119791977695366 38.71768795021157, -9.119791977695366 38.71944017657285, -9.117546189485065 38.71944017657285, -9.117546189485065 38.71768795021157, -9.119791977695366 38.71768795021157))"
68,1579,HD,"POLYGON ((-9.142249859798353 38.74396683457253, -9.142249859798353 38.74571841647354, -9.140004071588054 38.74571841647354, -9.140004071588054 38.74396683457253, -9.142249859798353 38.74396683457253))"
69,1767,HD,"POLYGON ((-9.133266706957158 38.74396683457253, -9.133266706957158 38.74571841647354, -9.131020918746859 38.74571841647354, -9.131020918746859 38.74396683457253, -9.133266706957158 38.74396683457253))"
70,514,Forests,"POLYGON ((-9.189411412214628 38.72469659789478, -9.189411412214628 38.72644865241286, -9.187165624004329 38.72644865241286, -9.187165624004329 38.72469659789478, -9.189411412214628 38.72469659789478))"
71,1585,HD,"POLYGON ((-9.142249859798353 38.75447568143668, -9.142249859798353 38.75622700551683, -9.140004071588054 38.75622700551683, -9.140004071588054 38.75447568143668, -9.142249859798353 38.75447568143668))"
72,159,HD,"POLYGON ((-9.209623506107318 38.75272431438492, -9.209623506107318 38.75447568143668, -9.207377717897019 38.75447568143668, -9.207377717897019 38.75272431438492, -9.209623506107318 38.75272431438492))"
73,1849,HD,"POLYGON ((-9.12877513053656 38.72995263256161, -9.12877513053656 38.73170455819113, -9.126529342326261 38.73170455819113, -9.126529342326261 38.72995263256161, -9.12877513053656 38.72995263256161))"
74,1571,HD,"POLYGON ((-9.142249859798353 38.72995263256161, -9.142249859798353 38.73170455819113, -9.140004071588054 38.73170455819113, -9.140004071588054 38.72995263256161, -9.142249859798353 38.72995263256161))"
75,1800,HD,"POLYGON ((-9.131020918746859 38.72294450041504, -9.131020918746859 38.72469659789478, -9.12877513053656 38.72469659789478, -9.12877513053656 38.72294450041504, -9.131020918746859 38.72294450041504))"
76,2149,HD,"POLYGON ((-9.113054613064469 38.77198698842034, -9.113054613064469 38.77373788275254, -9.110808824854169 38.77373788275254, -9.110808824854169 38.77198698842034, -9.113054613064469 38.77198698842034))"
77,406,Industrial,"POLYGON ((-9.193902988635227 38.69490509842843, -9.193902988635227 38.69665788321538, -9.191657200424926 38.69665788321538, -9.191657200424926 38.69490509842843, -9.193902988635227 38.69490509842843))"
78,1802,HD,"POLYGON ((-9.131020918746859 38.72644865241286, -9.131020918746859 38.72820066396866, -9.12877513053656 38.72820066396866, -9.12877513053656 38.72644865241286, -9.131020918746859 38.72644865241286))"
79,2010,HD,"POLYGON ((-9.119791977695366 38.7211923599742, -9.119791977695366 38.72294450041504, -9.117546189485065 38.72294450041504, -9.117546189485065 38.7211923599742, -9.119791977695366 38.7211923599742))"
80,1705,HD,"POLYGON ((-9.135512495167458 38.71593568089095, -9.135512495167458 38.71768795021157, -9.133266706957158 38.71768795021157, -9.133266706957158 38.71593568089095, -9.135512495167458 38.71593568089095))"
81,476,Forests,"POLYGON ((-9.191657200424926 38.73871183106317, -9.191657200424926 38.74046354186676, -9.189411412214628 38.74046354186676, -9.189411412214628 38.73871183106317, -9.191657200424926 38.73871183106317))"
82,448,HD,"POLYGON ((-9.193902988635227 38.76848507082431, -9.193902988635227 38.77023605111074, -9.191657200424926 38.77023605111074, -9.191657200424926 38.76848507082431, -9.193902988635227 38.76848507082431))"
83,1843,HD,"POLYGON ((-9.12877513053656 38.71944017657285, -9.12877513053656 38.7211923599742, -9.126529342326261 38.7211923599742, -9.126529342326261 38.71944017657285, -9.12877513053656 38.71944017657285))"
84,791,HD,"POLYGON ((-9.175936682952836 38.71418336861158, -9.175936682952836 38.71593568089095, -9.173690894742537 38.71593568089095, -9.173690894742537 38.71418336861158, -9.175936682952836 38.71418336861158))"
85,847,Transport,"POLYGON ((-9.173690894742537 38.72644865241286, -9.173690894742537 38.72820066396866, -9.171445106532238 38.72820066396866, -9.171445106532238 38.72644865241286, -9.173690894742537 38.72644865241286))"
86,1822,Transport,"POLYGON ((-9.131020918746859 38.76148071992191, -9.131020918746859 38.76323187210985, -9.12877513053656 38.76323187210985, -9.12877513053656 38.76148071992191, -9.131020918746859 38.76148071992191))"
87,1056,Industrial,"POLYGON ((-9.16470774190134 38.74046354186676, -9.16470774190134 38.7422152097034, -9.162461953691043 38.7422152097034, -9.162461953691043 38.74046354186676, -9.16470774190134 38.74046354186676))"
88,1929,HD,"POLYGON ((-9.124283554115962 38.7211923599742, -9.124283554115962 38.72294450041504, -9.122037765905665 38.72294450041504, -9.122037765905665 38.7211923599742, -9.124283554115962 38.7211923599742))"
89,1363,HD,"POLYGON ((-9.151233012639548 38.72820066396866, -9.151233012639548 38.72995263256161, -9.14898722442925 38.72995263256161, -9.14898722442925 38.72820066396866, -9.151233012639548 38.72820066396866))"
90,548,MD,"POLYGON ((-9.187165624004329 38.70366859283433, -9.187165624004329 38.70542116285392, -9.18491983579403 38.70542116285392, -9.18491983579403 38.70366859283433, -9.187165624004329 38.70366859283433))"
91,1966,Transport,"POLYGON ((-9.122037765905665 38.71418336861158, -9.122037765905665 38.71593568089095, -9.119791977695366 38.71593568089095, -9.119791977695366 38.71418336861158, -9.122037765905665 38.71418336861158))"
92,1485,Industrial,"POLYGON ((-9.146741436218951 38.75622700551683, -9.146741436218951 38.75797828662481, -9.144495648008652 38.75797828662481, -9.144495648008652 38.75622700551683, -9.146741436218951 38.75622700551683))"
93,207,HD,"POLYGON ((-9.20513192968672 38.70542116285392, -9.20513192968672 38.70717368991826, -9.202886141476421 38.70717368991826, -9.202886141476421 38.70542116285392, -9.20513192968672 38.70542116285392))"
94,463,Green_Urban,"POLYGON ((-9.191657200424926 38.71593568089095, -9.191657200424926 38.71768795021157, -9.189411412214628 38.71768795021157, -9.189411412214628 38.71593568089095, -9.191657200424926 38.71593568089095))"
95,2306,Industrial,"POLYGON ((-9.101825672012975 38.79474526228987, -9.101825672012975 38.79649559786301, -9.099579883802676 38.79649559786301, -9.099579883802676 38.79474526228987, -9.101825672012975 38.79474526228987))"
96,1673,HD,"POLYGON ((-9.137758283377755 38.7422152097034, -9.137758283377755 38.74396683457253, -9.135512495167458 38.74396683457253, -9.135512495167458 38.7422152097034, -9.137758283377755 38.7422152097034))"
97,309,HD,"POLYGON ((-9.200640353266122 38.75097290436214, -9.200640353266122 38.75272431438492, -9.198394565055823 38.75272431438492, -9.198394565055823 38.75097290436214, -9.200640353266122 38.75097290436214))"
98,281,HD,"POLYGON ((-9.200640353266122 38.70191597986011, -9.200640353266122 38.70366859283433, -9.198394565055823 38.70366859283433, -9.198394565055823 38.70191597986011, -9.200640353266122 38.70191597986011))"
99,206,Industrial,"POLYGON ((-9.20513192968672 38.70366859283433, -9.20513192968672 38.70542116285392, -9.202886141476421 38.70542116285392, -9.202886141476421 38.70366859283433, -9.20513192968672 38.70366859283433))"
100,1676,HD,"POLYGON ((-9.137758283377755 38.74746995540587, -9.137758283377755 38.74922145136893, -9.135512495167458 38.74922145136893, -9.135512495167458 38.74746995540587, -9.137758283377755 38.74746995540587))"
101,1640,Transport,"POLYGON ((-9.140004071588054 38.76673404756163, -9.140004071588054 38.76848507082431, -9.137758283377755 38.76848507082431, -9.137758283377755 38.76673404756163, -9.140004071588054 38.76673404756163))"
102,483,HD,"POLYGON ((-9.191657200424926 38.75097290436214, -9.191657200424926 38.75272431438492, -9.189411412214628 38.75272431438492, -9.189411412214628 38.75097290436214, -9.191657200424926 38.75097290436214))"
103,783,Transport,"POLYGON ((-9.175936682952836 38.70016332393181, -9.175936682952836 38.70191597986011, -9.173690894742537 38.70191597986011, -9.173690894742537 38.70016332393181, -9.175936682952836 38.70016332393181))"
104,808,HD,"POLYGON ((-9.175936682952836 38.74396683457253, -9.175936682952836 38.74571841647354, -9.173690894742537 38.74571841647354, -9.173690894742537 38.74396683457253, -9.175936682952836 38.74396683457253))"
105,2156,Industrial,"POLYGON ((-9.110808824854169 38.72644865241286, -9.110808824854169 38.72820066396866, -9.108563036643872 38.72820066396866, -9.108563036643872 38.72644865241286, -9.110808824854169 38.72644865241286))"
106,1001,MD,"POLYGON ((-9.166953530111639 38.73345644085662, -9.166953530111639 38.73520828055752, -9.16470774190134 38.73520828055752, -9.16470774190134 38.73345644085662, -9.166953530111639 38.73345644085662))"
107,945,HD,"POLYGON ((-9.16919931832194 38.72469659789478, -9.16919931832194 38.72644865241286, -9.166953530111639 38.72644865241286, -9.166953530111639 38.72469659789478, -9.16919931832194 38.72469659789478))"
108,248,Forests,"POLYGON ((-9.202886141476421 38.71243101337403, -9.202886141476421 38.71418336861158, -9.200640353266122 38.71418336861158, -9.200640353266122 38.71243101337403, -9.202886141476421 38.71243101337403))"
109,2013,Green_Urban,"POLYGON ((-9.119791977695366 38.72644865241286, -9.119791977695366 38.72820066396866, -9.117546189485065 38.72820066396866, -9.117546189485065 38.72644865241286, -9.119791977695366 38.72644865241286))"
110,2292,HD,"POLYGON ((-9.101825672012975 38.76848507082431, -9.101825672012975 38.77023605111074, -9.099579883802676 38.77023605111074, -9.099579883802676 38.76848507082431, -9.101825672012975 38.76848507082431))"
111,1973,HD,"POLYGON ((-9.122037765905665 38.72644865241286, -9.122037765905665 38.72820066396866, -9.119791977695366 38.72820066396866, -9.119791977695366 38.72644865241286, -9.122037765905665 38.72644865241286))"
112,2355,Industrial,"POLYGON ((-9.097334095592378 38.76848507082431, -9.097334095592378 38.77023605111074, -9.095088307382079 38.77023605111074, -9.095088307382079 38.76848507082431, -9.097334095592378 38.76848507082431))"
113,1773,HD,"POLYGON ((-9.133266706957158 38.75447568143668, -9.133266706957158 38.75622700551683, -9.131020918746859 38.75622700551683, -9.131020918746859 38.75447568143668, -9.133266706957158 38.75447568143668))"
114,1947,HD,"POLYGON ((-9.124283554115962 38.75272431438492, -9.124283554115962 38.75447568143668, -9.122037765905665 38.75447568143668, -9.122037765905665 38.75272431438492, -9.124283554115962 38.75272431438492))"
115,2398,Industrial,"POLYGON ((-9.095088307382079 38.79474526228987, -9.095088307382079 38.79649559786301, -9.092842519171779 38.79649559786301, -9.092842519171779 38.79474526228987, -9.095088307382079 38.79474526228987))"
116,626,Industrial,"POLYGON ((-9.18491983579403 38.75972952476003, -9.18491983579403 38.76148071992191, -9.182674047583733 38.76148071992191, -9.182674047583733 38.75972952476003, -9.18491983579403 38.75972952476003))"
117,1322,Industrial,"POLYGON ((-9.153478800849847 38.74922145136893, -9.153478800849847 38.75097290436214, -9.151233012639548 38.75097290436214, -9.151233012639548 38.74922145136893, -9.153478800849847 38.74922145136893))"
118,1806,HD,"POLYGON ((-9.131020918746859 38.73345644085662, -9.131020918746859 38.73520828055752, -9.12877513053656 38.73520828055752, -9.12877513053656 38.73345644085662, -9.131020918746859 38.73345644085662))"
119,1201,HD,"POLYGON ((-9.157970377270445 38.7211923599742, -9.157970377270445 38.72294450041504, -9.155724589060146 38.72294450041504, -9.155724589060146 38.7211923599742, -9.157970377270445 38.7211923599742))"
120,2362,HD,"POLYGON ((-9.097334095592378 38.78074103029561, -9.097334095592378 38.78249170973205, -9.095088307382079 38.78249170973205, -9.095088307382079 38.78074103029561, -9.097334095592378 38.78074103029561))"
121,1222,Industrial,"POLYGON ((-9.157970377270445 38.75797828662481, -9.157970377270445 38.75972952476003, -9.155724589060146 38.75972952476003, -9.155724589060146 38.75797828662481, -9.157970377270445 38.75797828662481))"
122,183,Sports,"POLYGON ((-9.207377717897019 38.72820066396866, -9.207377717897019 38.72995263256161, -9.20513192968672 38.72995263256161, -9.20513192968672 38.72820066396866, -9.207377717897019 38.72820066396866))"
123,2143,HD,"POLYGON ((-9.113054613064469 38.76148071992191, -9.113054613064469 38.76323187210985, -9.110808824854169 38.76323187210985, -9.110808824854169 38.76148071992191, -9.113054613064469 38.76148071992191))"
124,92,LD,"POLYGON ((-9.214115082527915 38.70016332393181, -9.214115082527915 38.70191597986011, -9.211869294317616 38.70191597986011, -9.211869294317616 38.70016332393181, -9.214115082527915 38.70016332393181))"
125,640,HD,"POLYGON ((-9.182674047583733 38.70191597986011, -9.182674047583733 38.70366859283433, -9.180428259373432 38.70366859283433, -9.180428259373432 38.70191597986011, -9.182674047583733 38.70191597986011))"
126,1072,Industrial,"POLYGON ((-9.16470774190134 38.76848507082431, -9.16470774190134 38.77023605111074, -9.162461953691043 38.77023605111074, -9.162461953691043 38.76848507082431, -9.16470774190134 38.76848507082431))"
127,2267,Industrial,"POLYGON ((-9.104071460223274 38.76673404756163, -9.104071460223274 38.76848507082431, -9.101825672012975 38.76848507082431, -9.101825672012975 38.76673404756163, -9.104071460223274 38.76673404756163))"
128,673,Industrial,"POLYGON ((-9.182674047583733 38.75972952476003, -9.182674047583733 38.76148071992191, -9.180428259373432 38.76148071992191, -9.180428259373432 38.75972952476003, -9.182674047583733 38.75972952476003))"
129,907,HD,"POLYGON ((-9.171445106532238 38.74571841647354, -9.171445106532238 38.74746995540587, -9.16919931832194 38.74746995540587, -9.16919931832194 38.74571841647354, -9.171445106532238 38.74571841647354))"
130,2229,Agri,"POLYGON ((-9.106317248433571 38.74571841647354, -9.106317248433571 38.74746995540587, -9.104071460223274 38.74746995540587, -9.104071460223274 38.74571841647354, -9.106317248433571 38.74571841647354))"
131,2193,Agri,"POLYGON ((-9.108563036643872 38.73520828055752, -9.108563036643872 38.73696007729323, -9.106317248433571 38.73696007729323, -9.106317248433571 38.73520828055752, -9.108563036643872 38.73520828055752))"
132,814,HD,"POLYGON ((-9.175936682952836 38.75447568143668, -9.175936682952836 38.75622700551683, -9.173690894742537 38.75622700551683, -9.173690894742537 38.75447568143668, -9.175936682952836 38.75447568143668))"
133,811,HD,"POLYGON ((-9.175936682952836 38.74922145136893, -9.175936682952836 38.75097290436214, -9.173690894742537 38.75097290436214, -9.173690894742537 38.74922145136893, -9.175936682952836 38.74922145136893))"
134,1994,HD,"POLYGON ((-9.122037765905665 38.76323187210985, -9.122037765905665 38.76498298132329, -9.119791977695366 38.76498298132329, -9.119791977695366 38.76323187210985, -9.122037765905665 38.76323187210985))"
