,cellID,t_predominant,geometry
24,572,Industrial,"POLYGON ((-9.195699619203465 38.71102909825451, -9.195699619203465 38.71243101337403, -9.193902988635227 38.71243101337403, -9.193902988635227 38.71102909825451, -9.195699619203465 38.71102909825451))"
25,3316,Industrial,"POLYGON ((-9.11125798249623 38.72785026509451, -9.11125798249623 38.72925185028001, -9.10946135192799 38.72925185028001, -9.10946135192799 38.72785026509451, -9.11125798249623 38.72785026509451))"
26,2678,HD,"POLYGON ((-9.134614179883338 38.75307459123297, -9.134614179883338 38.75447568143668, -9.132817549315099 38.75447568143668, -9.132817549315099 38.75307459123297, -9.134614179883338 38.75307459123297))"
27,937,Green_Urban,"POLYGON ((-9.18491983579403 38.74887115561389, -9.18491983579403 38.75027232832128, -9.183123205225792 38.75027232832128, -9.183123205225792 38.74887115561389, -9.18491983579403 38.74887115561389))"
28,1615,Industrial,"POLYGON ((-9.165156899543401 38.76428254279489, -9.165156899543401 38.76568341297566, -9.163360268975161 38.76568341297566, -9.163360268975161 38.76428254279489, -9.165156899543401 38.76428254279489))"
29,3061,HD,"POLYGON ((-9.122037765905665 38.75727777933832, -9.122037765905665 38.75867878703567, -9.120241135337425 38.75867878703567, -9.120241135337425 38.75727777933832, -9.122037765905665 38.75727777933832))"
30,1768,HD,"POLYGON ((-9.159767007838685 38.71102909825451, -9.159767007838685 38.71243101337403, -9.157970377270445 38.71243101337403, -9.157970377270445 38.71102909825451, -9.159767007838685 38.71102909825451))"
31,486,Forests,"POLYGON ((-9.199292880339943 38.74046354186676, -9.199292880339943 38.74186487957346, -9.197496249771705 38.74186487957346, -9.197496249771705 38.74046354186676, -9.199292880339943 38.74046354186676))"
32,1945,Industrial,"POLYGON ((-9.156173746702207 38.77408805646164, -9.156173746702207 38.77548873410674, -9.154377116133967 38.77548873410674, -9.154377116133967 38.77408805646164, -9.156173746702207 38.77408805646164))"
33,169,HD,"POLYGON ((-9.211869294317616 38.70542116285392, -9.211869294317616 38.70682318794185, -9.210072663749377 38.70682318794185, -9.210072663749377 38.70542116285392, -9.211869294317616 38.70542116285392))"
34,2319,HD,"POLYGON ((-9.145393963292772 38.74887115561389, -9.145393963292772 38.75027232832128, -9.143597332724532 38.75027232832128, -9.143597332724532 38.74887115561389, -9.145393963292772 38.74887115561389))"
35,889,Agri,"POLYGON ((-9.18671646636227 38.76148071992191, -9.18671646636227 38.7628816451102, -9.18491983579403 38.7628816451102, -9.18491983579403 38.76148071992191, -9.18671646636227 38.76148071992191))"
36,2376,HD,"POLYGON ((-9.143597332724532 38.74326618978102, -9.143597332724532 38.74466747248913, -9.141800702156292 38.74466747248913, -9.141800702156292 38.74326618978102, -9.143597332724532 38.74326618978102))"
37,887,HD,"POLYGON ((-9.18671646636227 38.75867878703567, -9.18671646636227 38.76007976723029, -9.18491983579403 38.76007976723029, -9.18491983579403 38.75867878703567, -9.18671646636227 38.75867878703567))"
38,2554,HD,"POLYGON ((-9.138207441019816 38.74186487957346, -9.138207441019816 38.74326618978102, -9.136410810451576 38.74326618978102, -9.136410810451576 38.74186487957346, -9.138207441019816 38.74186487957346))"
39,1833,Industrial,"POLYGON ((-9.157970377270445 38.70962715564244, -9.157970377270445 38.71102909825451, -9.156173746702207 38.71102909825451, -9.156173746702207 38.70962715564244, -9.157970377270445 38.70962715564244))"
40,1734,Sports,"POLYGON ((-9.161563638406923 38.75307459123297, -9.161563638406923 38.75447568143668, -9.159767007838685 38.75447568143668, -9.159767007838685 38.75307459123297, -9.161563638406923 38.75307459123297))"
41,2949,LD,"POLYGON ((-9.125631027042141 38.74466747248913, -9.125631027042141 38.74606872769752, -9.123834396473903 38.74606872769752, -9.123834396473903 38.74466747248913, -9.125631027042141 38.74466747248913))"
42,1456,HD,"POLYGON ((-9.168750160679879 38.71803839892058, -9.168750160679879 38.71944017657285, -9.166953530111639 38.71944017657285, -9.166953530111639 38.71803839892058, -9.168750160679879 38.71803839892058))"
43,2128,Industrial,"POLYGON ((-9.150783854997488 38.75587674413855, -9.150783854997488 38.75727777933832, -9.14898722442925 38.75727777933832, -9.14898722442925 38.75587674413855, -9.150783854997488 38.75587674413855))"
44,831,Agri,"POLYGON ((-9.188513096930508 38.76148071992191, -9.188513096930508 38.7628816451102, -9.18671646636227 38.7628816451102, -9.18671646636227 38.76148071992191, -9.188513096930508 38.76148071992191))"
45,3404,Agri,"POLYGON ((-9.107664721359752 38.74326618978102, -9.107664721359752 38.74466747248913, -9.105868090791512 38.74466747248913, -9.105868090791512 38.74326618978102, -9.107664721359752 38.74326618978102))"
46,1162,Forests,"POLYGON ((-9.177733313521074 38.73345644085662, -9.177733313521074 38.73485791605454, -9.175936682952836 38.73485791605454, -9.175936682952836 38.73345644085662, -9.177733313521074 38.73345644085662))"
47,1198,Transport,"POLYGON ((-9.175936682952836 38.69981278759172, -9.175936682952836 38.70121492264323, -9.174140052384596 38.70121492264323, -9.174140052384596 38.69981278759172, -9.175936682952836 38.69981278759172))"
48,1454,HD,"POLYGON ((-9.168750160679879 38.71523476113421, -9.168750160679879 38.71663659377428, -9.166953530111639 38.71663659377428, -9.166953530111639 38.71523476113421, -9.168750160679879 38.71523476113421))"
49,3034,HD,"POLYGON ((-9.122037765905665 38.71944017657285, -9.122037765905665 38.72084192673075, -9.120241135337425 38.72084192673075, -9.120241135337425 38.71944017657285, -9.122037765905665 38.71944017657285))"
50,2741,HD,"POLYGON ((-9.132817549315099 38.76148071992191, -9.132817549315099 38.7628816451102, -9.131020918746859 38.7628816451102, -9.131020918746859 38.76148071992191, -9.132817549315099 38.76148071992191))"
51,513,HD,"POLYGON ((-9.197496249771705 38.70401911027464, -9.197496249771705 38.70542116285392, -9.195699619203465 38.70542116285392, -9.195699619203465 38.70401911027464, -9.197496249771705 38.70401911027464))"
52,2361,Industrial,"POLYGON ((-9.143597332724532 38.722243649394, -9.143597332724532 38.72364534456231, -9.141800702156292 38.72364534456231, -9.141800702156292 38.722243649394, -9.143597332724532 38.722243649394))"
53,2797,Green_Urban,"POLYGON ((-9.131020918746859 38.76148071992191, -9.131020918746859 38.7628816451102, -9.129224288178619 38.7628816451102, -9.129224288178619 38.76148071992191, -9.131020918746859 38.76148071992191))"
54,1588,HD,"POLYGON ((-9.165156899543401 38.72644865241286, -9.165156899543401 38.72785026509451, -9.163360268975161 38.72785026509451, -9.163360268975161 38.72644865241286, -9.165156899543401 38.72644865241286))"
55,2720,HD,"POLYGON ((-9.132817549315099 38.73205493816137, -9.132817549315099 38.73345644085662, -9.131020918746859 38.73345644085662, -9.131020918746859 38.73205493816137, -9.132817549315099 38.73205493816137))"
56,729,Industrial,"POLYGON ((-9.190309727498747 38.69841062505004, -9.190309727498747 38.69981278759172, -9.188513096930508 38.69981278759172, -9.188513096930508 38.69841062505004, -9.190309727498747 38.69841062505004))"
57,3586,HD,"POLYGON ((-9.098681568518558 38.75587674413855, -9.098681568518558 38.75727777933832, -9.096884937950318 38.75727777933832, -9.096884937950318 38.75587674413855, -9.098681568518558 38.75587674413855))"
58,245,Sports,"POLYGON ((-9.208276033181139 38.72504701223536, -9.208276033181139 38.72644865241286, -9.206479402612899 38.72644865241286, -9.206479402612899 38.72504701223536, -9.208276033181139 38.72504701223536))"
59,161,Industrial,"POLYGON ((-9.211869294317616 38.69420397248714, -9.211869294317616 38.69560621749744, -9.210072663749377 38.69560621749744, -9.210072663749377 38.69420397248714, -9.211869294317616 38.69420397248714))"
60,3027,Transport,"POLYGON ((-9.123834396473903 38.78109116962133, -9.123834396473903 38.78249170973205, -9.122037765905665 38.78249170973205, -9.122037765905665 38.78109116962133, -9.123834396473903 38.78109116962133))"
61,2119,Transport,"POLYGON ((-9.150783854997488 38.74326618978102, -9.150783854997488 38.74466747248913, -9.14898722442925 38.74466747248913, -9.14898722442925 38.74326618978102, -9.150783854997488 38.74326618978102))"
62,93,Industrial,"POLYGON ((-9.219055816590574 38.71803839892058, -9.219055816590574 38.71944017657285, -9.217259186022332 38.71944017657285, -9.217259186022332 38.71803839892058, -9.219055816590574 38.71803839892058))"
63,2834,HD,"POLYGON ((-9.129224288178619 38.73485791605454, -9.129224288178619 38.73625936375482, -9.127427657610381 38.73625936375482, -9.127427657610381 38.73485791605454, -9.129224288178619 38.73485791605454))"
64,2728,Industrial,"POLYGON ((-9.132817549315099 38.74326618978102, -9.132817549315099 38.74466747248913, -9.131020918746859 38.74466747248913, -9.131020918746859 38.74326618978102, -9.132817549315099 38.74326618978102))"
65,1263,Transport,"POLYGON ((-9.174140052384596 38.70682318794185, -9.174140052384596 38.70822518553813, -9.172343421816358 38.70822518553813, -9.172343421816358 38.70682318794185, -9.174140052384596 38.70682318794185))"
66,1449,HD,"POLYGON ((-9.168750160679879 38.70822518553813, -9.168750160679879 38.70962715564244, -9.166953530111639 38.70962715564244, -9.166953530111639 38.70822518553813, -9.168750160679879 38.70822518553813))"
67,2254,MD,"POLYGON ((-9.14719059386101 38.74887115561389, -9.14719059386101 38.75027232832128, -9.145393963292772 38.75027232832128, -9.145393963292772 38.74887115561389, -9.14719059386101 38.74887115561389))"
68,1349,Green_Urban,"POLYGON ((-9.172343421816358 38.74186487957346, -9.172343421816358 38.74326618978102, -9.170546791248119 38.74326618978102, -9.170546791248119 38.74186487957346, -9.172343421816358 38.74186487957346))"
69,2126,HD,"POLYGON ((-9.150783854997488 38.75307459123297, -9.150783854997488 38.75447568143668, -9.14898722442925 38.75447568143668, -9.14898722442925 38.75307459123297, -9.150783854997488 38.75307459123297))"
70,1308,HD,"POLYGON ((-9.174140052384596 38.76988585849159, -9.174140052384596 38.77128661865376, -9.172343421816358 38.77128661865376, -9.172343421816358 38.76988585849159, -9.174140052384596 38.76988585849159))"
71,3607,Industrial,"POLYGON ((-9.098681568518558 38.78529270742987, -9.098681568518558 38.78669316501639, -9.096884937950318 38.78669316501639, -9.096884937950318 38.78529270742987, -9.098681568518558 38.78529270742987))"
72,2927,HD,"POLYGON ((-9.125631027042141 38.7138329010007, -9.125631027042141 38.71523476113421, -9.123834396473903 38.71523476113421, -9.123834396473903 38.7138329010007, -9.125631027042141 38.7138329010007))"
73,1369,HD,"POLYGON ((-9.172343421816358 38.76988585849159, -9.172343421816358 38.77128661865376, -9.170546791248119 38.77128661865376, -9.170546791248119 38.76988585849159, -9.172343421816358 38.76988585849159))"
74,1288,HD,"POLYGON ((-9.174140052384596 38.74186487957346, -9.174140052384596 38.74326618978102, -9.172343421816358 38.74326618978102, -9.172343421816358 38.74186487957346, -9.174140052384596 38.74186487957346))"
75,2806,Transport,"POLYGON ((-9.131020918746859 38.77408805646164, -9.131020918746859 38.77548873410674, -9.129224288178619 38.77548873410674, -9.129224288178619 38.77408805646164, -9.131020918746859 38.77408805646164))"
76,2378,HD,"POLYGON ((-9.143597332724532 38.74606872769752, -9.143597332724532 38.74746995540587, -9.141800702156292 38.74746995540587, -9.141800702156292 38.74606872769752, -9.143597332724532 38.74606872769752))"
77,3160,Industrial,"POLYGON ((-9.118444504769185 38.75727777933832, -9.118444504769185 38.75867878703567, -9.116647874200947 38.75867878703567, -9.116647874200947 38.75727777933832, -9.118444504769185 38.75727777933832))"
78,1801,Sports,"POLYGON ((-9.159767007838685 38.75727777933832, -9.159767007838685 38.75867878703567, -9.157970377270445 38.75867878703567, -9.157970377270445 38.75727777933832, -9.159767007838685 38.75727777933832))"
79,2213,HD,"POLYGON ((-9.14898722442925 38.78249170973205, -9.14898722442925 38.783892222335, -9.14719059386101 38.783892222335, -9.14719059386101 38.78249170973205, -9.14898722442925 38.78249170973205))"
80,3290,HD,"POLYGON ((-9.113054613064469 38.75027232832128, -9.113054613064469 38.75167347352775, -9.11125798249623 38.75167347352775, -9.11125798249623 38.75027232832128, -9.113054613064469 38.75027232832128))"
81,2556,HD,"POLYGON ((-9.138207441019816 38.74466747248913, -9.138207441019816 38.74606872769752, -9.136410810451576 38.74606872769752, -9.136410810451576 38.74466747248913, -9.138207441019816 38.74466747248913))"
82,1150,Forests,"POLYGON ((-9.177733313521074 38.71663659377428, -9.177733313521074 38.71803839892058, -9.175936682952836 38.71803839892058, -9.175936682952836 38.71663659377428, -9.177733313521074 38.71663659377428))"
83,2878,HD,"POLYGON ((-9.127427657610381 38.71944017657285, -9.127427657610381 38.72084192673075, -9.125631027042141 38.72084192673075, -9.125631027042141 38.71944017657285, -9.127427657610381 38.71944017657285))"
84,1594,HD,"POLYGON ((-9.165156899543401 38.73485791605454, -9.165156899543401 38.73625936375482, -9.163360268975161 38.73625936375482, -9.163360268975161 38.73485791605454, -9.165156899543401 38.73485791605454))"
85,1538,HD,"POLYGON ((-9.166953530111639 38.74466747248913, -9.166953530111639 38.74606872769752, -9.165156899543401 38.74606872769752, -9.165156899543401 38.74466747248913, -9.166953530111639 38.74466747248913))"
86,2664,HD,"POLYGON ((-9.134614179883338 38.73345644085662, -9.134614179883338 38.73485791605454, -9.132817549315099 38.73485791605454, -9.132817549315099 38.73345644085662, -9.134614179883338 38.73345644085662))"
87,1701,HD,"POLYGON ((-9.161563638406923 38.70682318794185, -9.161563638406923 38.70822518553813, -9.159767007838685 38.70822518553813, -9.159767007838685 38.70682318794185, -9.161563638406923 38.70682318794185))"
88,2686,Transport,"POLYGON ((-9.134614179883338 38.76428254279489, -9.134614179883338 38.76568341297566, -9.132817549315099 38.76568341297566, -9.132817549315099 38.76428254279489, -9.134614179883338 38.76428254279489))"
89,3384,HD,"POLYGON ((-9.10946135192799 38.76708425565224, -9.10946135192799 38.76848507082431, -9.107664721359752 38.76848507082431, -9.107664721359752 38.76708425565224, -9.10946135192799 38.76708425565224))"
90,2365,Industrial,"POLYGON ((-9.143597332724532 38.72785026509451, -9.143597332724532 38.72925185028001, -9.141800702156292 38.72925185028001, -9.141800702156292 38.72785026509451, -9.143597332724532 38.72785026509451))"
91,446,HD,"POLYGON ((-9.201089510908181 38.75447568143668, -9.201089510908181 38.75587674413855, -9.199292880339943 38.75587674413855, -9.199292880339943 38.75447568143668, -9.201089510908181 38.75447568143668))"
92,1184,Industrial,"POLYGON ((-9.177733313521074 38.76428254279489, -9.177733313521074 38.76568341297566, -9.175936682952836 38.76568341297566, -9.175936682952836 38.76428254279489, -9.177733313521074 38.76428254279489))"
93,3211,MD,"POLYGON ((-9.116647874200947 38.7628816451102, -9.116647874200947 38.76428254279489, -9.114851243632707 38.76428254279489, -9.114851243632707 38.7628816451102, -9.116647874200947 38.7628816451102))"
94,3579,Transport,"POLYGON ((-9.098681568518558 38.74606872769752, -9.098681568518558 38.74746995540587, -9.096884937950318 38.74746995540587, -9.096884937950318 38.74606872769752, -9.098681568518558 38.74606872769752))"
95,1526,HD,"POLYGON ((-9.166953530111639 38.72785026509451, -9.166953530111639 38.72925185028001, -9.165156899543401 38.72925185028001, -9.165156899543401 38.72785026509451, -9.166953530111639 38.72785026509451))"
96,1668,Industrial,"POLYGON ((-9.163360268975161 38.74887115561389, -9.163360268975161 38.75027232832128, -9.161563638406923 38.75027232832128, -9.161563638406923 38.74887115561389, -9.163360268975161 38.74887115561389))"
97,1005,Industrial,"POLYGON ((-9.183123205225792 38.76148071992191, -9.183123205225792 38.7628816451102, -9.181326574657554 38.7628816451102, -9.181326574657554 38.76148071992191, -9.183123205225792 38.76148071992191))"
98,1851,HD,"POLYGON ((-9.157970377270445 38.73485791605454, -9.157970377270445 38.73625936375482, -9.156173746702207 38.73625936375482, -9.156173746702207 38.73485791605454, -9.157970377270445 38.73485791605454))"
99,1277,Transport,"POLYGON ((-9.174140052384596 38.72644865241286, -9.174140052384596 38.72785026509451, -9.172343421816358 38.72785026509451, -9.172343421816358 38.72644865241286, -9.174140052384596 38.72644865241286))"
100,1515,Industrial,"POLYGON ((-9.166953530111639 38.71243101337403, -9.166953530111639 38.7138329010007, -9.165156899543401 38.7138329010007, -9.165156899543401 38.71243101337403, -9.166953530111639 38.71243101337403))"
101,2653,HD,"POLYGON ((-9.134614179883338 38.71803839892058, -9.134614179883338 38.71944017657285, -9.132817549315099 38.71944017657285, -9.132817549315099 38.71803839892058, -9.134614179883338 38.71803839892058))"
102,2548,HD,"POLYGON ((-9.138207441019816 38.73345644085662, -9.138207441019816 38.73485791605454, -9.136410810451576 38.73485791605454, -9.136410810451576 38.73345644085662, -9.138207441019816 38.73345644085662))"
103,1259,Transport,"POLYGON ((-9.174140052384596 38.70121492264323, -9.174140052384596 38.70261703020432, -9.172343421816358 38.70261703020432, -9.172343421816358 38.70121492264323, -9.174140052384596 38.70121492264323))"
104,873,Forests,"POLYGON ((-9.18671646636227 38.73906217666121, -9.18671646636227 38.74046354186676, -9.18491983579403 38.74046354186676, -9.18491983579403 38.73906217666121, -9.18671646636227 38.73906217666121))"
105,2350,HD,"POLYGON ((-9.143597332724532 38.70682318794185, -9.143597332724532 38.70822518553813, -9.141800702156292 38.70822518553813, -9.141800702156292 38.70682318794185, -9.143597332724532 38.70682318794185))"
106,2002,HD,"POLYGON ((-9.154377116133967 38.7628816451102, -9.154377116133967 38.76428254279489, -9.152580485565727 38.76428254279489, -9.152580485565727 38.7628816451102, -9.154377116133967 38.7628816451102))"
107,2073,HD,"POLYGON ((-9.152580485565727 38.77128661865376, -9.152580485565727 38.77268735131054, -9.150783854997488 38.77268735131054, -9.150783854997488 38.77128661865376, -9.152580485565727 38.77128661865376))"
108,56,Industrial,"POLYGON ((-9.220852447158812 38.69280169998787, -9.220852447158812 38.69420397248714, -9.219055816590574 38.69420397248714, -9.219055816590574 38.69280169998787, -9.220852447158812 38.69280169998787))"
109,1646,HD,"POLYGON ((-9.163360268975161 38.71803839892058, -9.163360268975161 38.71944017657285, -9.161563638406923 38.71944017657285, -9.161563638406923 38.71803839892058, -9.163360268975161 38.71803839892058))"
110,1649,Industrial,"POLYGON ((-9.163360268975161 38.722243649394, -9.163360268975161 38.72364534456231, -9.161563638406923 38.72364534456231, -9.161563638406923 38.722243649394, -9.163360268975161 38.722243649394))"
111,3715,Green_Urban,"POLYGON ((-9.093291676813839 38.78669316501639, -9.093291676813839 38.78809359509425, -9.091495046245599 38.78809359509425, -9.091495046245599 38.78669316501639, -9.093291676813839 38.78669316501639))"
112,2309,HD,"POLYGON ((-9.145393963292772 38.73485791605454, -9.145393963292772 38.73625936375482, -9.143597332724532 38.73625936375482, -9.143597332724532 38.73485791605454, -9.145393963292772 38.73485791605454))"
113,1289,HD,"POLYGON ((-9.174140052384596 38.74326618978102, -9.174140052384596 38.74466747248913, -9.172343421816358 38.74466747248913, -9.172343421816358 38.74326618978102, -9.174140052384596 38.74326618978102))"
114,2608,Industrial,"POLYGON ((-9.136410810451576 38.73625936375482, -9.136410810451576 38.73766078395713, -9.134614179883338 38.73766078395713, -9.134614179883338 38.73625936375482, -9.136410810451576 38.73625936375482))"
115,1848,Industrial,"POLYGON ((-9.157970377270445 38.73065340796906, -9.157970377270445 38.73205493816137, -9.156173746702207 38.73205493816137, -9.156173746702207 38.73065340796906, -9.157970377270445 38.73065340796906))"
116,3253,HD,"POLYGON ((-9.114851243632707 38.75867878703567, -9.114851243632707 38.76007976723029, -9.113054613064469 38.76007976723029, -9.113054613064469 38.75867878703567, -9.114851243632707 38.75867878703567))"
117,3220,MD,"POLYGON ((-9.116647874200947 38.77548873410674, -9.116647874200947 38.77688938424556, -9.114851243632707 38.77688938424556, -9.114851243632707 38.77548873410674, -9.116647874200947 38.77548873410674))"
118,3604,HD,"POLYGON ((-9.098681568518558 38.78109116962133, -9.098681568518558 38.78249170973205, -9.096884937950318 38.78249170973205, -9.096884937950318 38.78109116962133, -9.098681568518558 38.78109116962133))"
119,1703,HD,"POLYGON ((-9.161563638406923 38.70962715564244, -9.161563638406923 38.71102909825451, -9.159767007838685 38.71102909825451, -9.159767007838685 38.70962715564244, -9.161563638406923 38.70962715564244))"
120,1383,Industrial,"POLYGON ((-9.170546791248119 38.70401911027464, -9.170546791248119 38.70542116285392, -9.168750160679879 38.70542116285392, -9.168750160679879 38.70401911027464, -9.170546791248119 38.70401911027464))"
121,1747,HD,"POLYGON ((-9.161563638406923 38.77128661865376, -9.161563638406923 38.77268735131054, -9.159767007838685 38.77268735131054, -9.159767007838685 38.77128661865376, -9.161563638406923 38.77128661865376))"
122,1618,Industrial,"POLYGON ((-9.165156899543401 38.76848507082431, -9.165156899543401 38.76988585849159, -9.163360268975161 38.76988585849159, -9.163360268975161 38.76848507082431, -9.165156899543401 38.76848507082431))"
123,2755,Transport,"POLYGON ((-9.132817549315099 38.78109116962133, -9.132817549315099 38.78249170973205, -9.131020918746859 38.78249170973205, -9.131020918746859 38.78109116962133, -9.132817549315099 38.78109116962133))"
124,195,Industrial,"POLYGON ((-9.210072663749377 38.70542116285392, -9.210072663749377 38.70682318794185, -9.208276033181139 38.70682318794185, -9.208276033181139 38.70542116285392, -9.210072663749377 38.70542116285392))"
125,973,Sports,"POLYGON ((-9.183123205225792 38.71663659377428, -9.183123205225792 38.71803839892058, -9.181326574657554 38.71803839892058, -9.181326574657554 38.71663659377428, -9.183123205225792 38.71663659377428))"
126,2689,Transport,"POLYGON ((-9.134614179883338 38.76848507082431, -9.134614179883338 38.76988585849159, -9.132817549315099 38.76988585849159, -9.132817549315099 38.76848507082431, -9.134614179883338 38.76848507082431))"
127,1393,HD,"POLYGON ((-9.170546791248119 38.71803839892058, -9.170546791248119 38.71944017657285, -9.168750160679879 38.71944017657285, -9.168750160679879 38.71803839892058, -9.170546791248119 38.71803839892058))"
128,3250,HD,"POLYGON ((-9.114851243632707 38.75447568143668, -9.114851243632707 38.75587674413855, -9.113054613064469 38.75587674413855, -9.113054613064469 38.75447568143668, -9.114851243632707 38.75447568143668))"
129,1597,HD,"POLYGON ((-9.165156899543401 38.73906217666121, -9.165156899543401 38.74046354186676, -9.163360268975161 38.74046354186676, -9.163360268975161 38.73906217666121, -9.165156899543401 38.73906217666121))"
130,2524,Transport,"POLYGON ((-9.140004071588054 38.78249170973205, -9.140004071588054 38.783892222335, -9.138207441019816 38.783892222335, -9.138207441019816 38.78249170973205, -9.140004071588054 38.78249170973205))"
131,1565,HD,"POLYGON ((-9.166953530111639 38.78249170973205, -9.166953530111639 38.783892222335, -9.165156899543401 38.783892222335, -9.165156899543401 38.78249170973205, -9.166953530111639 38.78249170973205))"
132,2292,HD,"POLYGON ((-9.145393963292772 38.71102909825451, -9.145393963292772 38.71243101337403, -9.143597332724532 38.71243101337403, -9.143597332724532 38.71102909825451, -9.145393963292772 38.71102909825451))"
133,2504,HD,"POLYGON ((-9.140004071588054 38.75447568143668, -9.140004071588054 38.75587674413855, -9.138207441019816 38.75587674413855, -9.138207441019816 38.75447568143668, -9.140004071588054 38.75447568143668))"
