,cellID,t_predominant,geometry
45,10225,Transport,"POLYGON ((-9.136410810451576 38.77548873410674, -9.136410810451576 38.77618906261446, -9.135512495167458 38.77618906261446, -9.135512495167458 38.77548873410674, -9.136410810451576 38.77548873410674))"
46,12968,Industrial,"POLYGON ((-9.112156297780349 38.76918546809608, -9.112156297780349 38.76988585849159, -9.11125798249623 38.76988585849159, -9.11125798249623 38.76918546809608, -9.112156297780349 38.76918546809608))"
47,4645,HD,"POLYGON ((-9.175936682952836 38.70612217883433, -9.175936682952836 38.70682318794185, -9.175038367668716 38.70682318794185, -9.175038367668716 38.70612217883433, -9.175936682952836 38.70612217883433))"
48,6743,Transport,"POLYGON ((-9.160665323122803 38.70331807367585, -9.160665323122803 38.70401911027464, -9.159767007838685 38.70401911027464, -9.159767007838685 38.70331807367585, -9.160665323122803 38.70331807367585))"
49,6413,HD,"POLYGON ((-9.163360268975161 38.73766078395713, -9.163360268975161 38.73836148374647, -9.162461953691043 38.73836148374647, -9.162461953691043 38.73766078395713, -9.163360268975161 38.73766078395713))"
50,7279,HD,"POLYGON ((-9.157072061986327 38.71663659377428, -9.157072061986327 38.71733749978417, -9.156173746702207 38.71733749978417, -9.156173746702207 38.71663659377428, -9.157072061986327 38.71663659377428))"
51,9441,Industrial,"POLYGON ((-9.141800702156292 38.7138329010007, -9.141800702156292 38.71453383450412, -9.140902386872174 38.71453383450412, -9.140902386872174 38.7138329010007, -9.141800702156292 38.7138329010007))"
52,9938,HD,"POLYGON ((-9.138207441019816 38.73485791605454, -9.138207441019816 38.7355586433419, -9.137309125735696 38.7355586433419, -9.137309125735696 38.73485791605454, -9.138207441019816 38.73485791605454))"
53,7570,HD,"POLYGON ((-9.155275431418085 38.73836148374647, -9.155275431418085 38.73906217666121, -9.154377116133967 38.73906217666121, -9.154377116133967 38.73836148374647, -9.155275431418085 38.73836148374647))"
54,10686,Transport,"POLYGON ((-9.132817549315099 38.77969060200316, -9.132817549315099 38.78039088925067, -9.131919234030979 38.78039088925067, -9.131919234030979 38.77969060200316, -9.132817549315099 38.77969060200316))"
55,3017,MD,"POLYGON ((-9.188513096930508 38.70331807367585, -9.188513096930508 38.70401911027464, -9.187614781646388 38.70401911027464, -9.187614781646388 38.70331807367585, -9.188513096930508 38.70331807367585))"
56,8349,HD,"POLYGON ((-9.149885539713368 38.73976286270133, -9.149885539713368 38.74046354186676, -9.14898722442925 38.74046354186676, -9.14898722442925 38.73976286270133, -9.149885539713368 38.73976286270133))"
57,1301,Sports,"POLYGON ((-9.203784456760539 38.73836148374647, -9.203784456760539 38.73906217666121, -9.202886141476421 38.73906217666121, -9.202886141476421 38.73836148374647, -9.203784456760539 38.73836148374647))"
58,10200,Industrial,"POLYGON ((-9.136410810451576 38.75797828662481, -9.136410810451576 38.75867878703567, -9.135512495167458 38.75867878703567, -9.135512495167458 38.75797828662481, -9.136410810451576 38.75797828662481))"
59,13420,Industrial,"POLYGON ((-9.106766406075632 38.76358209739052, -9.106766406075632 38.76428254279489, -9.105868090791512 38.76428254279489, -9.105868090791512 38.76358209739052, -9.106766406075632 38.76358209739052))"
60,10591,Industrial,"POLYGON ((-9.132817549315099 38.71313196062399, -9.132817549315099 38.7138329010007, -9.131919234030979 38.7138329010007, -9.131919234030979 38.71313196062399, -9.132817549315099 38.71313196062399))"
61,8335,HD,"POLYGON ((-9.149885539713368 38.72995263256161, -9.149885539713368 38.73065340796906, -9.14898722442925 38.73065340796906, -9.14898722442925 38.72995263256161, -9.149885539713368 38.72995263256161))"
62,10246,HD,"POLYGON ((-9.135512495167458 38.70962715564244, -9.135512495167458 38.71032813038504, -9.134614179883338 38.71032813038504, -9.134614179883338 38.70962715564244, -9.135512495167458 38.70962715564244))"
63,5936,HD,"POLYGON ((-9.166953530111639 38.75517621622537, -9.166953530111639 38.75587674413855, -9.166055214827519 38.75587674413855, -9.166055214827519 38.75517621622537, -9.166953530111639 38.75517621622537))"
64,8311,HD,"POLYGON ((-9.149885539713368 38.71313196062399, -9.149885539713368 38.7138329010007, -9.14898722442925 38.7138329010007, -9.14898722442925 38.71313196062399, -9.149885539713368 38.71313196062399))"
65,14183,HD,"POLYGON ((-9.096884937950318 38.76848507082431, -9.096884937950318 38.76918546809608, -9.095986622666199 38.76918546809608, -9.095986622666199 38.76848507082431, -9.096884937950318 38.76848507082431))"
66,11018,Transport,"POLYGON ((-9.130122603462739 38.77899030787886, -9.130122603462739 38.77969060200316, -9.129224288178619 38.77969060200316, -9.129224288178619 38.77899030787886, -9.130122603462739 38.77899030787886))"
67,7058,HD,"POLYGON ((-9.158868692554565 38.74396683457253, -9.158868692554565 38.74466747248913, -9.157970377270445 38.74466747248913, -9.157970377270445 38.74396683457253, -9.158868692554565 38.74396683457253))"
68,7577,HD,"POLYGON ((-9.155275431418085 38.74326618978102, -9.155275431418085 38.74396683457253, -9.154377116133967 38.74396683457253, -9.154377116133967 38.74326618978102, -9.155275431418085 38.74326618978102))"
69,4717,Industrial,"POLYGON ((-9.175936682952836 38.75657726517623, -9.175936682952836 38.75727777933832, -9.175038367668716 38.75727777933832, -9.175038367668716 38.75657726517623, -9.175936682952836 38.75657726517623))"
70,26,HD,"POLYGON ((-9.227140654147648 38.69911170975713, -9.227140654147648 38.69981278759172, -9.226242338863528 38.69981278759172, -9.226242338863528 38.69911170975713, -9.227140654147648 38.69911170975713))"
71,6538,HD,"POLYGON ((-9.162461953691043 38.73696007729323, -9.162461953691043 38.73766078395713, -9.161563638406923 38.73766078395713, -9.161563638406923 38.73696007729323, -9.162461953691043 38.73696007729323))"
72,8713,HD,"POLYGON ((-9.14719059386101 38.722243649394, -9.14719059386101 38.72294450041504, -9.146292278576892 38.72294450041504, -9.146292278576892 38.722243649394, -9.14719059386101 38.722243649394))"
73,2637,HD,"POLYGON ((-9.192106358066987 38.74817055894745, -9.192106358066987 38.74887115561389, -9.191208042782867 38.74887115561389, -9.191208042782867 38.74817055894745, -9.192106358066987 38.74817055894745))"
74,7562,HD,"POLYGON ((-9.155275431418085 38.73275569294615, -9.155275431418085 38.73345644085662, -9.154377116133967 38.73345644085662, -9.154377116133967 38.73275569294615, -9.155275431418085 38.73275569294615))"
75,6172,Transport,"POLYGON ((-9.165156899543401 38.74536810353082, -9.165156899543401 38.74606872769752, -9.164258584259281 38.74606872769752, -9.164258584259281 38.74536810353082, -9.165156899543401 38.74536810353082))"
76,5831,HD,"POLYGON ((-9.167851845395759 38.76918546809608, -9.167851845395759 38.76988585849159, -9.166953530111639 38.76988585849159, -9.166953530111639 38.76918546809608, -9.167851845395759 38.76918546809608))"
77,12624,HD,"POLYGON ((-9.115749558916827 38.76988585849159, -9.115749558916827 38.77058624201083, -9.114851243632707 38.77058624201083, -9.114851243632707 38.76988585849159, -9.115749558916827 38.76988585849159))"
78,6504,Industrial,"POLYGON ((-9.162461953691043 38.71313196062399, -9.162461953691043 38.7138329010007, -9.161563638406923 38.7138329010007, -9.161563638406923 38.71313196062399, -9.162461953691043 38.71313196062399))"
79,10187,HD,"POLYGON ((-9.136410810451576 38.74887115561389, -9.136410810451576 38.74957174540518, -9.135512495167458 38.74957174540518, -9.135512495167458 38.74887115561389, -9.136410810451576 38.74887115561389))"
80,2986,Transport,"POLYGON ((-9.189411412214628 38.76007976723029, -9.189411412214628 38.76078024701399, -9.188513096930508 38.76078024701399, -9.188513096930508 38.76007976723029, -9.189411412214628 38.76007976723029))"
81,12256,HD,"POLYGON ((-9.119342820053305 38.77198698842034, -9.119342820053305 38.77268735131054, -9.118444504769185 38.77268735131054, -9.118444504769185 38.77198698842034, -9.119342820053305 38.77198698842034))"
82,1231,HD,"POLYGON ((-9.204682772044659 38.75307459123297, -9.204682772044659 38.75377513977254, -9.203784456760539 38.75377513977254, -9.203784456760539 38.75307459123297, -9.204682772044659 38.75307459123297))"
83,8571,Industrial,"POLYGON ((-9.14808890914513 38.71313196062399, -9.14808890914513 38.7138329010007, -9.14719059386101 38.7138329010007, -9.14719059386101 38.71313196062399, -9.14808890914513 38.71313196062399))"
84,9579,Industrial,"POLYGON ((-9.140902386872174 38.72785026509451, -9.140902386872174 38.7285510611243, -9.140004071588054 38.7285510611243, -9.140004071588054 38.72785026509451, -9.140902386872174 38.72785026509451))"
85,10864,Transport,"POLYGON ((-9.131020918746859 38.74817055894745, -9.131020918746859 38.74887115561389, -9.130122603462739 38.74887115561389, -9.130122603462739 38.74817055894745, -9.131020918746859 38.74817055894745))"
86,10971,MD,"POLYGON ((-9.130122603462739 38.74606872769752, -9.130122603462739 38.74676934498922, -9.129224288178619 38.74676934498922, -9.129224288178619 38.74606872769752, -9.130122603462739 38.74606872769752))"
87,11913,Sports,"POLYGON ((-9.122037765905665 38.73906217666121, -9.122037765905665 38.73976286270133, -9.121139450621545 38.73976286270133, -9.121139450621545 38.73906217666121, -9.122037765905665 38.73906217666121))"
88,5550,HD,"POLYGON ((-9.169648475963999 38.74676934498922, -9.169648475963999 38.74746995540587, -9.168750160679879 38.74746995540587, -9.168750160679879 38.74676934498922, -9.169648475963999 38.74676934498922))"
89,1530,Green_Urban,"POLYGON ((-9.201089510908181 38.70542116285392, -9.201089510908181 38.70612217883433, -9.200191195624063 38.70612217883433, -9.200191195624063 38.70542116285392, -9.201089510908181 38.70542116285392))"
90,2060,Forests,"POLYGON ((-9.196597934487585 38.72504701223536, -9.196597934487585 38.72574783576107, -9.195699619203465 38.72574783576107, -9.195699619203465 38.72504701223536, -9.196597934487585 38.72504701223536))"
91,4518,Transport,"POLYGON ((-9.176834998236954 38.69981278759172, -9.176834998236954 38.70051385855376, -9.175936682952836 38.70051385855376, -9.175936682952836 38.69981278759172, -9.176834998236954 38.69981278759172))"
92,12238,Industrial,"POLYGON ((-9.119342820053305 38.75937928057084, -9.119342820053305 38.76007976723029, -9.118444504769185 38.76007976723029, -9.118444504769185 38.75937928057084, -9.119342820053305 38.75937928057084))"
93,6398,HD,"POLYGON ((-9.163360268975161 38.72714946219069, -9.163360268975161 38.72785026509451, -9.162461953691043 38.72785026509451, -9.162461953691043 38.72714946219069, -9.163360268975161 38.72714946219069))"
94,6682,Transport,"POLYGON ((-9.161563638406923 38.74957174540518, -9.161563638406923 38.75027232832128, -9.160665323122803 38.75027232832128, -9.160665323122803 38.74957174540518, -9.161563638406923 38.74957174540518))"
95,9362,HD,"POLYGON ((-9.142699017440412 38.74256553811464, -9.142699017440412 38.74326618978102, -9.141800702156292 38.74326618978102, -9.141800702156292 38.74256553811464, -9.142699017440412 38.74256553811464))"
96,6165,Transport,"POLYGON ((-9.165156899543401 38.74046354186676, -9.165156899543401 38.74116421415749, -9.164258584259281 38.74116421415749, -9.164258584259281 38.74046354186676, -9.165156899543401 38.74046354186676))"
97,13613,Industrial,"POLYGON ((-9.104071460223274 38.75937928057084, -9.104071460223274 38.76007976723029, -9.103173144939154 38.76007976723029, -9.103173144939154 38.75937928057084, -9.104071460223274 38.75937928057084))"
98,12735,Industrial,"POLYGON ((-9.113952928348589 38.72504701223536, -9.113952928348589 38.72574783576107, -9.113054613064469 38.72574783576107, -9.113054613064469 38.72504701223536, -9.113952928348589 38.72504701223536))"
99,1616,HD,"POLYGON ((-9.200191195624063 38.69981278759172, -9.200191195624063 38.70051385855376, -9.199292880339943 38.70051385855376, -9.199292880339943 38.69981278759172, -9.200191195624063 38.69981278759172))"
100,10505,HD,"POLYGON ((-9.133715864599218 38.73205493816137, -9.133715864599218 38.73275569294615, -9.132817549315099 38.73275569294615, -9.132817549315099 38.73205493816137, -9.133715864599218 38.73205493816137))"
101,510,HD,"POLYGON ((-9.213665924885856 38.69560621749744, -9.213665924885856 38.69630732969416, -9.212767609601736 38.69630732969416, -9.212767609601736 38.69560621749744, -9.213665924885856 38.69560621749744))"
102,6325,Industrial,"POLYGON ((-9.164258584259281 38.76498298132329, -9.164258584259281 38.76568341297566, -9.163360268975161 38.76568341297566, -9.163360268975161 38.76498298132329, -9.164258584259281 38.76498298132329))"
103,10140,Green_Urban,"POLYGON ((-9.136410810451576 38.71593568089095, -9.136410810451576 38.71663659377428, -9.135512495167458 38.71663659377428, -9.135512495167458 38.71593568089095, -9.136410810451576 38.71593568089095))"
104,11177,HD,"POLYGON ((-9.128325972894499 38.73625936375482, -9.128325972894499 38.73696007729323, -9.127427657610381 38.73696007729323, -9.127427657610381 38.73625936375482, -9.128325972894499 38.73625936375482))"
105,9702,HD,"POLYGON ((-9.140004071588054 38.73205493816137, -9.140004071588054 38.73275569294615, -9.139105756303934 38.73275569294615, -9.139105756303934 38.73205493816137, -9.140004071588054 38.73205493816137))"
106,3245,MD,"POLYGON ((-9.18671646636227 38.70401911027464, -9.18671646636227 38.70472014000068, -9.18581815107815 38.70472014000068, -9.18581815107815 38.70401911027464, -9.18671646636227 38.70401911027464))"
107,3767,Industrial,"POLYGON ((-9.183123205225792 38.74817055894745, -9.183123205225792 38.74887115561389, -9.182224889941672 38.74887115561389, -9.182224889941672 38.74817055894745, -9.183123205225792 38.74817055894745))"
108,5307,HD,"POLYGON ((-9.171445106532238 38.74887115561389, -9.171445106532238 38.74957174540518, -9.170546791248119 38.74957174540518, -9.170546791248119 38.74887115561389, -9.171445106532238 38.74887115561389))"
109,6894,HD,"POLYGON ((-9.159767007838685 38.71944017657285, -9.159767007838685 38.72014105508861, -9.158868692554565 38.72014105508861, -9.158868692554565 38.71944017657285, -9.159767007838685 38.71944017657285))"
110,10845,HD,"POLYGON ((-9.131020918746859 38.73485791605454, -9.131020918746859 38.7355586433419, -9.130122603462739 38.7355586433419, -9.130122603462739 38.73485791605454, -9.131020918746859 38.73485791605454))"
111,10475,HD,"POLYGON ((-9.133715864599218 38.71102909825451, -9.133715864599218 38.71173005925086, -9.132817549315099 38.71173005925086, -9.132817549315099 38.71102909825451, -9.133715864599218 38.71102909825451))"
112,9798,Industrial,"POLYGON ((-9.139105756303934 38.71733749978417, -9.139105756303934 38.71803839892058, -9.138207441019816 38.71803839892058, -9.138207441019816 38.71733749978417, -9.139105756303934 38.71733749978417))"
113,13648,Industrial,"POLYGON ((-9.103173144939154 38.74116421415749, -9.103173144939154 38.74186487957346, -9.102274829655034 38.74186487957346, -9.102274829655034 38.74116421415749, -9.103173144939154 38.74116421415749))"
114,1053,Transport,"POLYGON ((-9.206479402612899 38.75657726517623, -9.206479402612899 38.75727777933832, -9.205581087328779 38.75727777933832, -9.205581087328779 38.75657726517623, -9.206479402612899 38.75657726517623))"
115,13522,Industrial,"POLYGON ((-9.104969775507392 38.74046354186676, -9.104969775507392 38.74116421415749, -9.104071460223274 38.74116421415749, -9.104071460223274 38.74046354186676, -9.104969775507392 38.74046354186676))"
116,160,Industrial,"POLYGON ((-9.221750762442932 38.69770953347049, -9.221750762442932 38.69841062505004, -9.220852447158812 38.69841062505004, -9.220852447158812 38.69770953347049, -9.221750762442932 38.69770953347049))"
117,8692,Industrial,"POLYGON ((-9.14719059386101 38.70752419017646, -9.14719059386101 38.70822518553813, -9.146292278576892 38.70822518553813, -9.146292278576892 38.70752419017646, -9.14719059386101 38.70752419017646))"
118,6021,HD,"POLYGON ((-9.166055214827519 38.72714946219069, -9.166055214827519 38.72785026509451, -9.165156899543401 38.72785026509451, -9.165156899543401 38.72714946219069, -9.166055214827519 38.72714946219069))"
119,10067,HD,"POLYGON ((-9.137309125735696 38.74466747248913, -9.137309125735696 38.74536810353082, -9.136410810451576 38.74536810353082, -9.136410810451576 38.74466747248913, -9.137309125735696 38.74466747248913))"
120,14055,Industrial,"POLYGON ((-9.098681568518558 38.78669316501639, -9.098681568518558 38.78739338349393, -9.097783253234438 38.78739338349393, -9.097783253234438 38.78669316501639, -9.098681568518558 38.78669316501639))"
121,6772,Transport,"POLYGON ((-9.160665323122803 38.72364534456231, -9.160665323122803 38.72434618183576, -9.159767007838685 38.72434618183576, -9.159767007838685 38.72364534456231, -9.160665323122803 38.72364534456231))"
122,7934,HD,"POLYGON ((-9.152580485565727 38.722243649394, -9.152580485565727 38.72294450041504, -9.151682170281608 38.72294450041504, -9.151682170281608 38.722243649394, -9.152580485565727 38.722243649394))"
123,7707,HD,"POLYGON ((-9.154377116133967 38.74396683457253, -9.154377116133967 38.74466747248913, -9.153478800849847 38.74466747248913, -9.153478800849847 38.74396683457253, -9.154377116133967 38.74396683457253))"
124,4402,Transport,"POLYGON ((-9.177733313521074 38.70051385855376, -9.177733313521074 38.70121492264323, -9.176834998236954 38.70121492264323, -9.176834998236954 38.70051385855376, -9.177733313521074 38.70051385855376))"
125,7578,HD,"POLYGON ((-9.155275431418085 38.74396683457253, -9.155275431418085 38.74466747248913, -9.154377116133967 38.74466747248913, -9.154377116133967 38.74396683457253, -9.155275431418085 38.74396683457253))"
126,7146,Industrial,"POLYGON ((-9.157970377270445 38.71453383450412, -9.157970377270445 38.71523476113421, -9.157072061986327 38.71523476113421, -9.157072061986327 38.71453383450412, -9.157970377270445 38.71453383450412))"
127,6690,Sports,"POLYGON ((-9.161563638406923 38.75517621622537, -9.161563638406923 38.75587674413855, -9.160665323122803 38.75587674413855, -9.160665323122803 38.75517621622537, -9.161563638406923 38.75517621622537))"
128,8980,HD,"POLYGON ((-9.145393963292772 38.72785026509451, -9.145393963292772 38.7285510611243, -9.144495648008652 38.7285510611243, -9.144495648008652 38.72785026509451, -9.145393963292772 38.72785026509451))"
129,11035,HD,"POLYGON ((-9.129224288178619 38.7138329010007, -9.129224288178619 38.71453383450412, -9.128325972894499 38.71453383450412, -9.128325972894499 38.7138329010007, -9.129224288178619 38.7138329010007))"
130,6405,HD,"POLYGON ((-9.163360268975161 38.73205493816137, -9.163360268975161 38.73275569294615, -9.162461953691043 38.73275569294615, -9.162461953691043 38.73205493816137, -9.163360268975161 38.73205493816137))"
131,747,Industrial,"POLYGON ((-9.209174348465258 38.69560621749744, -9.209174348465258 38.69630732969416, -9.208276033181139 38.69630732969416, -9.208276033181139 38.69560621749744, -9.209174348465258 38.69560621749744))"
132,9676,HD,"POLYGON ((-9.140004071588054 38.7138329010007, -9.140004071588054 38.71453383450412, -9.139105756303934 38.71453383450412, -9.139105756303934 38.7138329010007, -9.140004071588054 38.7138329010007))"
133,11464,HD,"POLYGON ((-9.125631027042141 38.71243101337403, -9.125631027042141 38.71313196062399, -9.124732711758023 38.71313196062399, -9.124732711758023 38.71243101337403, -9.125631027042141 38.71243101337403))"
